,time,id,x,y,z,velocity,angle of motion,facing angle
15291,1352853313.898,9351300,45601,-20047,1787.521,1050.9560000000001,-2.7039999999999997,0.0
15304,1352853313.936,9351300,45600,-20047,1782.9360000000001,1057.532,-2.694,0.429
15317,1352853313.975,9351300,45564,-20063,1777.9460000000001,1023.97,-2.787,-2.568
15330,1352853314.012,9351300,45530,-20084,1771.6629999999998,1038.303,-2.665,-2.596
15343,1352853314.047,9351300,45502,-20121,1765.896,1135.002,-2.5469999999999997,-2.5469999999999997
15356,1352853314.085,9351300,45467,-20149,1765.724,1052.8239999999998,-2.5580000000000003,-2.553
15370,1352853314.122,9351300,45411,-20195,1758.0970000000002,1166.728,-2.542,-2.504
15384,1352853314.16,9351300,45345,-20249,1750.85,1258.758,-2.524,-2.5610000000000004
15398,1352853314.201,9351300,45269,-20290,1746.361,1317.614,-2.531,-2.559
15412,1352853314.2389998,9351300,45231,-20310,1741.491,1269.236,-2.533,-2.565
15426,1352853314.275,9351300,45201,-20344,1738.132,1258.184,-2.474,-2.53
15440,1352853314.311,9351300,45168,-20364,1735.984,1206.476,-2.386,-2.524
15454,1352853314.347,9351300,45138,-20377,1732.994,1094.9160000000002,-2.468,-2.511
15468,1352853314.3830001,9351300,45100,-20388,1729.339,1038.996,-2.481,-2.539
15482,1352853314.422,9351300,45071,-20410,1726.5320000000002,1056.527,-2.4619999999999997,-2.521
15496,1352853314.458,9351300,45030,-20428,1724.128,1065.328,-2.505,-2.513
15510,1352853314.494,9351300,44996,-20437,1739.6870000000001,1061.136,-2.582,-2.5810000000000004
15524,1352853314.532,9351300,44926,-20454,1736.344,1100.611,-2.556,-2.613
15538,1352853314.57,9351300,44851,-20451,1723.6,1089.156,-2.6519999999999997,-2.688
15552,1352853314.606,9351300,44798,-20459,1717.6660000000002,1124.0330000000001,-2.6910000000000003,-2.708
15566,1352853314.6430001,9351300,44760,-20467,1711.684,1138.823,-2.7230000000000003,-2.71
15580,1352853314.68,9351300,44729,-20477,1698.2060000000001,1069.083,-2.741,-2.781
15594,1352853314.716,9351300,44693,-20476,1691.535,1029.123,-2.764,-2.741
15608,1352853314.754,9351300,44652,-20491,1681.0910000000001,961.9019999999999,-2.738,-2.733
15622,1352853314.792,9351300,44622,-20501,1679.3120000000001,929.1110000000001,-2.759,-2.7760000000000002
15636,1352853314.829,9351300,44582,-20511,1677.253,949.426,-2.798,-2.761
15650,1352853314.8660002,9351300,44550,-20517,1668.767,984.278,-2.76,-2.807
