,time,id,x,y,z,velocity,angle of motion,facing angle
16252,1352853316.428,9351600,15417,-9960,1391.885,1416.9,-3.0410000000000004,0.0
16268,1352853316.466,9351600,15416,-9961,1426.453,1412.78,-3.05,0.765
16284,1352853316.504,9351600,15365,-9964,1434.799,1366.354,-3.055,2.951
16300,1352853316.542,9351600,15309,-9957,1435.395,1355.1,-3.0039999999999996,3.1210000000000004
16316,1352853316.582,9351600,15266,-9944,1437.22,1387.51,-3.077,3.072
16332,1352853316.618,9351600,15224,-9911,1435.024,1383.513,3.015,2.9530000000000003
16348,1352853316.655,9351600,15179,-9869,1432.8010000000002,1414.4820000000002,2.925,2.889
16364,1352853316.695,9351600,15115,-9791,1499.497,1535.239,2.7319999999999998,2.73
16380,1352853316.7319999,9351600,15072,-9753,1519.0079999999998,1558.7479999999998,2.654,2.66
16396,1352853316.7680001,9351600,15023,-9693,1526.3970000000002,1598.481,2.556,2.6319999999999997
16412,1352853316.807,9351600,14972,-9625,1530.385,1641.589,2.4819999999999998,2.5980000000000003
16428,1352853316.846,9351600,14917,-9537,1522.875,1735.489,2.425,2.5580000000000003
16444,1352853316.882,9351600,14876,-9491,1515.618,1792.261,2.529,2.5669999999999997
16460,1352853316.922,9351600,14840,-9451,1509.694,1769.129,2.5540000000000003,2.627
16476,1352853316.9589999,9351600,14805,-9441,1571.9279999999999,1671.757,2.585,2.681
16492,1352853316.996,9351600,14753,-9387,1572.014,1702.9379999999999,2.5810000000000004,2.6489999999999996
16508,1352853317.034,9351600,14706,-9341,1575.098,1748.045,2.573,2.627
16524,1352853317.076,9351600,14679,-9297,1562.711,1686.621,2.575,2.589
16540,1352853317.112,9351600,14646,-9256,1551.932,1645.787,2.5980000000000003,2.582
16556,1352853317.15,9351600,14706,-9298,1541.2779999999998,1412.0279999999998,2.464,2.735
16572,1352853317.187,9351600,14642,-9207,1543.485,1571.325,2.589,2.668
16588,1352853317.226,9351600,14591,-9166,1543.5179999999998,1534.1070000000002,2.595,2.693
16604,1352853317.263,9351600,14547,-9127,1540.473,1559.57,2.553,2.693
16620,1352853317.3,9351600,14517,-9091,1531.565,1579.707,2.503,2.612
16636,1352853317.337,9351600,14481,-9046,1525.68,1547.433,2.521,2.559
16652,1352853317.3739998,9351600,14457,-8985,1519.5729999999999,1613.6960000000001,2.451,2.494
16668,1352853317.411,9351600,14422,-8899,1511.398,1707.692,2.302,2.343
16684,1352853317.448,9351600,14397,-8844,1503.875,1744.162,2.25,2.3040000000000003
16700,1352853317.4819999,9351600,14353,-8791,1495.568,1767.139,2.249,2.295
16716,1352853317.517,9351600,14325,-8793,1486.7179999999998,1675.0,2.286,2.335
16732,1352853317.552,9351600,14288,-8742,1517.464,1684.5970000000002,2.234,2.254
16748,1352853317.59,9351600,14255,-8713,1513.031,1583.57,2.2119999999999997,2.253
16764,1352853317.6269999,9351600,14227,-8669,1514.109,1496.9279999999999,2.221,2.244
16780,1352853317.667,9351600,14163,-8613,1508.6,1534.69,2.259,2.248
16796,1352853317.703,9351600,14111,-8582,1503.0970000000002,1541.8229999999999,2.256,2.2159999999999997
16812,1352853317.7419999,9351600,14077,-8542,1500.865,1502.789,2.217,2.191
16828,1352853317.778,9351600,14061,-8509,1498.9029999999998,1478.559,2.191,2.176
16844,1352853317.818,9351600,14053,-8466,1490.36,1377.7620000000002,2.151,2.165
16860,1352853317.8569999,9351600,14008,-8411,1484.6370000000002,1397.934,2.167,2.21
16876,1352853317.894,9351600,13981,-8375,1479.503,1352.9379999999999,2.189,2.271
16892,1352853317.932,9351600,13926,-8330,1496.87,1455.513,2.289,2.339
16908,1352853317.9689999,9351600,13882,-8305,1501.275,1461.5970000000002,2.309,2.351
16924,1352853318.0089998,9351600,13833,-8276,1530.297,1479.1660000000002,2.392,2.349
16940,1352853318.048,9351600,13797,-8257,1547.783,1410.985,2.39,2.355
16956,1352853318.087,9351600,13761,-8233,1546.036,1347.904,2.374,2.392
16972,1352853318.1269999,9351600,13768,-8217,1550.865,1152.007,2.319,2.342
16988,1352853318.164,9351600,13790,-8215,1554.108,1006.1469999999999,2.2,2.263
17004,1352853318.199,9351600,13747,-8183,1549.558,1064.003,2.161,2.2640000000000002
17020,1352853318.236,9351600,13716,-8142,1544.7,1118.3239999999998,2.15,2.2319999999999998
17036,1352853318.273,9351600,13680,-8086,1590.316,1151.631,2.177,2.224
17052,1352853318.311,9351600,13651,-8046,1610.846,1184.007,2.228,2.19
