,time,id,x,y,z,velocity,angle of motion,facing angle
52859,1352853407.322,9364700,43049,-18293,1270.616,1275.859,-1.4340000000000002,0.0
52870,1352853407.358,9364700,43050,-18291,1313.375,1280.487,-1.4769999999999999,-2.944
52881,1352853407.397,9364700,43058,-18351,1313.181,1228.3310000000001,-1.5759999999999998,-1.861
52892,1352853407.433,9364700,43062,-18393,1311.2520000000002,1214.463,-1.6369999999999998,-1.848
52903,1352853407.4689999,9364700,43054,-18432,1326.381,1190.138,-1.706,-1.811
52914,1352853407.504,9364700,43050,-18477,1319.616,1194.075,-1.7169999999999999,-1.786
52925,1352853407.542,9364700,43041,-18515,1319.5829999999999,1132.4669999999999,-1.7530000000000001,-1.757
52936,1352853407.581,9364700,43041,-18570,1319.6689999999999,1078.986,-1.7209999999999999,-1.75
52947,1352853407.619,9364700,43057,-18604,1318.308,973.427,-1.588,-1.6569999999999998
52959,1352853407.6560001,9364700,43068,-18650,1317.879,985.033,-1.58,-1.61
52971,1352853407.693,9364700,43080,-18696,1317.345,983.808,-1.545,-1.535
52983,1352853407.728,9364700,43110,-18720,1316.826,1007.929,-1.473,-1.4409999999999998
52995,1352853407.7680001,9364700,43132,-18776,1316.476,1080.849,-1.401,-1.454
53007,1352853407.81,9364700,43149,-18822,1316.234,1094.819,-1.3719999999999999,-1.422
53019,1352853407.848,9364700,43156,-18884,1316.335,1121.146,-1.351,-1.375
53031,1352853407.887,9364700,43184,-18942,1316.5610000000001,1187.256,-1.286,-1.3019999999999998
53043,1352853407.924,9364700,43256,-19024,1316.8039999999999,1315.444,-1.172,-1.165
53055,1352853407.96,9364700,43274,-19062,1316.875,1283.494,-1.204,-1.1909999999999998
53067,1352853408.0,9364700,43314,-19119,1317.371,1376.3310000000001,-1.19,-1.207
53079,1352853408.04,9364700,43402,-19255,1314.076,1641.8029999999999,-1.204,-1.136
53091,1352853408.078,9364700,43439,-19325,1309.322,1649.9270000000001,-1.121,-1.111
53103,1352853408.118,9364700,43465,-19381,1306.998,1588.37,-1.107,-1.114
53115,1352853408.158,9364700,43490,-19414,1304.677,1456.9820000000002,-1.081,-1.112
53127,1352853408.196,9364700,43486,-19444,1303.9389999999999,1280.33,-1.1840000000000002,-1.202
53139,1352853408.234,9364700,43500,-19493,1299.6789999999999,1207.114,-1.237,-1.227
53151,1352853408.27,9364700,43504,-19518,1295.013,1128.687,-1.265,-1.228
53163,1352853408.308,9364700,43541,-19547,1290.661,1093.539,-1.156,-1.207
53175,1352853408.346,9364700,43567,-19564,1286.387,1046.9669999999999,-1.175,-1.227
53187,1352853408.387,9364700,43586,-19624,1283.455,1113.653,-1.229,-1.239
53199,1352853408.425,9364700,43608,-19673,1280.453,1157.661,-1.2670000000000001,-1.226
53211,1352853408.461,9364700,43611,-19712,1277.363,1148.71,-1.235,-1.198
