,time,id,x,y,z,velocity,angle of motion,facing angle
56378,1352853418.215,9365800,1439,7653,1915.79,1602.019,-1.335,0.0
56392,1352853418.253,9365800,1438,7654,1911.692,1591.596,-1.345,1.831
56406,1352853418.2910001,9365800,1449,7578,1907.296,1623.69,-1.351,-1.954
56420,1352853418.328,9365800,1450,7512,1902.227,1528.381,-1.483,-1.735
56434,1352853418.365,9365800,1445,7471,1898.287,1424.606,-1.546,-1.6640000000000001
56448,1352853418.404,9365800,1452,7410,1890.2060000000001,1444.235,-1.61,-1.585
56462,1352853418.442,9365800,1452,7371,1881.766,1344.88,-1.5659999999999998,-1.511
56476,1352853418.4789999,9365800,1451,7336,1876.115,1320.852,-1.5519999999999998,-1.504
56490,1352853418.516,9365800,1452,7297,1871.1170000000002,1306.065,-1.452,-1.472
56504,1352853418.553,9365800,1470,7253,1872.902,1328.185,-1.46,-1.436
56518,1352853418.592,9365800,1481,7211,1872.9589999999998,1320.535,-1.474,-1.43
56532,1352853418.632,9365800,1504,7161,1913.895,1330.356,-1.351,-1.383
56546,1352853418.668,9365800,1544,7125,1913.6860000000001,1389.796,-1.341,-1.3769999999999998
56560,1352853418.702,9365800,1572,7084,1912.951,1431.87,-1.304,-1.329
56574,1352853418.738,9365800,1576,7021,1911.755,1464.07,-1.375,-1.364
56588,1352853418.777,9365800,1596,6981,1910.0439999999999,1425.674,-1.35,-1.391
56602,1352853418.812,9365800,1607,6937,1904.233,1449.618,-1.3419999999999999,-1.382
56616,1352853418.847,9365800,1632,6890,1897.501,1483.86,-1.369,-1.3769999999999998
56630,1352853418.885,9365800,1655,6829,1890.348,1524.34,-1.36,-1.3519999999999999
56644,1352853418.927,9365800,1661,6736,1900.8329999999999,1527.606,-1.396,-1.3359999999999999
56658,1352853418.964,9365800,1666,6661,1904.4360000000001,1585.04,-1.344,-1.345
56672,1352853419.0019999,9365800,1676,6575,1913.274,1596.975,-1.338,-1.317
56686,1352853419.04,9365800,1681,6518,1914.9270000000001,1649.599,-1.35,-1.2930000000000001
56700,1352853419.079,9365800,1688,6464,1910.636,1614.55,-1.389,-1.296
56714,1352853419.118,9365800,1697,6429,1906.628,1484.092,-1.365,-1.3030000000000002
56728,1352853419.152,9365800,1692,6378,1903.192,1476.0179999999998,-1.325,-1.318
56742,1352853419.188,9365800,1690,6347,1897.122,1461.662,-1.348,-1.344
56756,1352853419.226,9365800,1686,6311,1891.516,1387.8570000000002,-1.339,-1.3780000000000001
56770,1352853419.265,9365800,1693,6248,1892.2479999999998,1407.378,-1.396,-1.413
