,time,id,x,y,z,velocity,angle of motion,facing angle
31468,1352853349.585,9354901,47013,-22216,1083.502,1416.68,-1.704,0.0
31486,1352853349.622,9354901,47011,-22215,1083.828,1413.3410000000001,-1.715,2.463
31504,1352853349.662,9354901,47000,-22257,1084.339,1352.5539999999999,-1.756,-2.112
31522,1352853349.701,9354901,46985,-22305,1109.562,1336.371,-1.841,-1.9709999999999999
31540,1352853349.7419999,9354901,46961,-22350,1182.553,1316.0839999999998,-1.8730000000000002,-1.943
31558,1352853349.779,9354901,46930,-22394,1243.75,1309.838,-1.9609999999999999,-1.976
31576,1352853349.819,9354901,46909,-22427,1266.661,1318.6729999999998,-1.939,-1.954
31594,1352853349.855,9354901,46918,-22476,1348.28,1288.364,-1.8840000000000001,-1.8530000000000002
31612,1352853349.8930001,9354901,46929,-22529,1438.1,1273.82,-1.868,-1.8019999999999998
31630,1352853349.93,9354901,46946,-22557,1549.006,1274.175,-1.819,-1.771
31648,1352853349.968,9354901,46962,-22609,1635.231,1235.123,-1.781,-1.7480000000000002
31666,1352853350.007,9354901,46963,-22667,1652.4979999999998,1280.568,-1.7069999999999999,-1.73
31684,1352853350.044,9354901,46979,-22730,1687.079,1312.5410000000002,-1.643,-1.712
31702,1352853350.082,9354901,46973,-22771,1685.356,1286.577,-1.726,-1.716
31720,1352853350.121,9354901,46959,-22805,1685.685,1302.857,-1.736,-1.776
31738,1352853350.16,9354901,46953,-22839,1726.849,1228.537,-1.726,-1.796
31756,1352853350.198,9354901,46945,-22876,1752.457,1132.296,-1.716,-1.7530000000000001
31774,1352853350.234,9354901,46971,-22919,1797.5220000000002,1117.0410000000002,-1.709,-1.736
31792,1352853350.27,9354901,46989,-22962,1822.875,1102.808,-1.671,-1.739
31810,1352853350.313,9354901,46946,-23014,1817.421,1080.048,-1.7590000000000001,-1.817
31828,1352853350.352,9354901,46951,-23063,1819.6129999999998,1082.451,-1.702,-1.756
31846,1352853350.391,9354901,46977,-23126,1832.43,1148.3139999999999,-1.626,-1.6469999999999998
31864,1352853350.433,9354901,46962,-23129,1829.965,1046.4360000000001,-1.724,-1.78
31882,1352853350.471,9354901,46963,-23186,1830.616,1043.029,-1.74,-1.735
31899,1352853350.507,9354901,46981,-23209,1832.351,956.243,-1.663,-1.683
31916,1352853350.548,9354901,47009,-23300,1831.945,1031.5839999999998,-1.555,-1.5930000000000002
31933,1352853350.586,9354901,47023,-23352,1834.388,1053.4489999999998,-1.4980000000000002,-1.5430000000000001
31950,1352853350.6230001,9354901,47075,-23421,1837.618,1002.7819999999999,-1.374,-1.402
31967,1352853350.66,9354901,47096,-23451,1839.78,908.023,-1.31,-1.348
31984,1352853350.694,9354901,47092,-23472,1837.32,833.385,-1.3419999999999999,-1.3530000000000002
32001,1352853350.7289999,9354901,47114,-23504,1839.849,920.679,-1.301,-1.4080000000000001
32018,1352853350.769,9354901,47110,-23539,1839.9160000000002,914.238,-1.344,-1.435
32035,1352853350.807,9354901,47111,-23573,1839.9160000000002,913.648,-1.337,-1.4380000000000002
32052,1352853350.8439999,9354901,47120,-23609,1839.9160000000002,888.3710000000001,-1.2819999999999998,-1.46
32069,1352853350.88,9354901,47127,-23640,1839.9160000000002,901.2130000000001,-1.226,-1.3940000000000001
32086,1352853350.917,9354901,47136,-23672,1839.9160000000002,892.7289999999999,-1.248,-1.392
32103,1352853350.955,9354901,47146,-23705,1839.9160000000002,910.303,-1.245,-1.413
32120,1352853350.993,9354901,47153,-23740,1840.0220000000002,893.966,-1.297,-1.4509999999999998
32137,1352853351.034,9354901,47161,-23776,1840.1470000000002,821.299,-1.232,-1.421
32154,1352853351.073,9354901,47181,-23808,1840.138,748.818,-1.2770000000000001,-1.504
