,time,id,x,y,z,velocity,angle of motion,facing angle
44442,1352853382.349,9362200,45777,-18679,1171.911,403.525,2.443,0.0
44456,1352853382.387,9362200,45779,-18676,1168.806,408.38,2.432,1.171
44470,1352853382.426,9362200,45769,-18668,1168.3310000000001,325.156,2.2319999999999998,2.0980000000000003
44484,1352853382.466,9362200,45767,-18662,1167.472,242.173,2.01,1.954
44498,1352853382.505,9362200,45765,-18675,1172.989,128.12,2.29,1.7719999999999998
44512,1352853382.543,9362200,45786,-18686,1175.108,211.778,0.861,0.894
44526,1352853382.58,9362200,45859,-18715,1203.844,606.539,-0.273,-0.086
44540,1352853382.6230001,9362200,45912,-18740,1205.91,800.1110000000001,-0.301,-0.209
44554,1352853382.664,9362200,45937,-18753,1204.6860000000001,778.0160000000001,-0.308,-0.242
44568,1352853382.701,9362200,45951,-18751,1202.359,764.814,-0.157,-0.184
44582,1352853382.738,9362200,45964,-18748,1199.907,722.676,-0.11599999999999999,-0.14400000000000002
44596,1352853382.777,9362200,45955,-18731,1196.211,611.596,0.008,-0.039
44610,1352853382.814,9362200,45955,-18723,1212.638,578.634,0.094,0.034
44624,1352853382.851,9362200,45942,-18695,1228.286,548.751,0.17,0.065
44638,1352853382.887,9362200,45929,-18691,1227.95,497.227,0.14400000000000002,0.067
44652,1352853382.924,9362200,45921,-18692,1226.339,476.4,0.11699999999999999,0.081
44666,1352853382.964,9362200,45941,-18697,1226.194,470.63800000000003,-0.039,0.085
44680,1352853383.0,9362200,45957,-18701,1226.194,429.589,-0.022000000000000002,0.125
44694,1352853383.037,9362200,45972,-18704,1226.194,389.18699999999995,-0.133,0.125
44708,1352853383.073,9362200,45974,-18705,1223.54,518.9540000000001,-0.23199999999999998,-0.068
44723,1352853383.112,9362200,45980,-18692,1220.401,563.851,-0.18600000000000003,-0.13699999999999998
44739,1352853383.154,9362200,45953,-18707,1217.262,552.466,-0.242,-0.248
44755,1352853383.194,9362200,45937,-18733,1213.945,539.283,-0.55,-0.38299999999999995
44771,1352853383.233,9362200,45953,-18740,1213.745,491.555,-0.44299999999999995,-0.401
44787,1352853383.27,9362200,45966,-18750,1213.745,487.668,-0.525,-0.39299999999999996
44803,1352853383.31,9362200,45978,-18754,1210.772,593.969,-0.424,-0.386
44819,1352853383.35,9362200,45996,-18779,1210.027,658.706,-0.41100000000000003,-0.373
44835,1352853383.392,9362200,46014,-18784,1209.378,660.7760000000001,-0.457,-0.414
44851,1352853383.432,9362200,45981,-18775,1208.359,587.717,-0.431,-0.439
44868,1352853383.472,9362200,45954,-18775,1207.6889999999999,606.9,-0.449,-0.45899999999999996
44885,1352853383.514,9362200,45946,-18785,1206.086,582.7959999999999,-0.486,-0.49
44902,1352853383.554,9362200,45943,-18793,1229.786,581.158,-0.539,-0.599
44919,1352853383.593,9362200,45971,-18781,1280.632,691.8530000000001,-0.47600000000000003,-0.529
44936,1352853383.6330001,9362200,45978,-18807,1255.095,680.322,-0.6,-0.591
44953,1352853383.673,9362200,45988,-18839,1238.356,635.78,-0.643,-0.621
44969,1352853383.714,9362200,45999,-18867,1224.41,584.691,-0.6509999999999999,-0.562
44985,1352853383.7519999,9362200,45989,-18779,1410.385,566.0509999999999,-0.467,-0.5329999999999999
45001,1352853383.7910001,9362200,45998,-18790,1513.08,571.876,-0.519,-0.56
45017,1352853383.831,9362200,45988,-18790,1516.366,586.506,-0.634,-0.615
45033,1352853383.871,9362200,45970,-18800,1472.646,586.518,-0.7120000000000001,-0.6609999999999999
45049,1352853383.909,9362200,45972,-18815,1442.776,587.7769999999999,-0.762,-0.7020000000000001
45065,1352853383.948,9362200,45971,-18819,1429.83,631.668,-0.747,-0.718
45081,1352853383.9889998,9362200,45972,-18827,1422.1729999999998,563.52,-0.76,-0.748
45097,1352853384.03,9362200,45986,-18851,1409.922,621.281,-0.7490000000000001,-0.748
45113,1352853384.069,9362200,45988,-18866,1399.308,645.15,-0.8109999999999999,-0.75
45129,1352853384.109,9362200,45990,-18868,1387.2720000000002,578.528,-0.774,-0.731
45145,1352853384.151,9362200,45969,-18870,1377.7179999999998,554.5790000000001,-0.7709999999999999,-0.6629999999999999
45161,1352853384.191,9362200,45944,-18867,1368.144,537.219,-0.81,-0.649
45177,1352853384.231,9362200,45931,-18867,1356.579,523.591,-0.805,-0.733
45193,1352853384.2710001,9362200,45897,-18847,1349.963,582.179,-0.728,-0.69
45209,1352853384.307,9362200,45893,-18837,1342.286,582.004,-0.706,-0.654
45225,1352853384.347,9362200,45902,-18853,1335.277,609.0409999999999,-0.68,-0.696
45241,1352853384.39,9362200,45907,-18862,1357.241,651.01,-0.711,-0.732
45257,1352853384.43,9362200,45911,-18879,1373.961,630.509,-0.723,-0.7240000000000001
45273,1352853384.47,9362200,45929,-18898,1373.656,622.262,-0.726,-0.736
45289,1352853384.5110002,9362200,45953,-18915,1373.656,597.73,-0.7390000000000001,-0.728
45305,1352853384.549,9362200,45971,-18931,1373.656,602.575,-0.684,-0.723
45321,1352853384.588,9362200,45985,-18939,1373.656,573.448,-0.6940000000000001,-0.755
45337,1352853384.628,9362200,45944,-18906,1369.261,424.885,-0.8079999999999999,-0.6679999999999999
45353,1352853384.669,9362200,45940,-18895,1360.9479999999999,397.098,-0.625,-0.505
45369,1352853384.71,9362200,45938,-18865,1355.868,393.51,-0.47100000000000003,-0.344
45385,1352853384.747,9362200,45934,-18861,1351.431,436.6,-0.282,-0.314
45401,1352853384.788,9362200,45940,-18867,1346.6970000000001,465.85699999999997,-0.325,-0.319
45417,1352853384.828,9362200,45947,-18871,1340.656,503.99199999999996,-0.433,-0.375
45433,1352853384.8669999,9362200,45941,-18882,1333.2060000000001,520.842,-0.42700000000000005,-0.462
45449,1352853384.911,9362200,45942,-18880,1323.7820000000002,560.062,-0.413,-0.439
45465,1352853384.95,9362200,45952,-18899,1316.3729999999998,592.087,-0.462,-0.45299999999999996
45481,1352853384.99,9362200,45968,-18902,1312.007,628.984,-0.405,-0.373
45497,1352853385.028,9362200,45980,-18909,1307.605,620.214,-0.391,-0.305
45513,1352853385.071,9362200,45981,-18924,1303.952,593.5880000000001,-0.363,-0.298
45529,1352853385.112,9362200,45989,-18936,1300.0339999999999,623.759,-0.49200000000000005,-0.413
45545,1352853385.153,9362200,45980,-18940,1292.029,643.678,-0.5529999999999999,-0.499
45561,1352853385.194,9362200,45944,-18940,1285.2060000000001,616.46,-0.638,-0.626
45577,1352853385.237,9362200,45943,-18947,1280.052,617.314,-0.6729999999999999,-0.693
45593,1352853385.277,9362200,45949,-18946,1276.3980000000001,537.87,-0.701,-0.693
45609,1352853385.317,9362200,45957,-18937,1273.758,480.402,-0.75,-0.726
45625,1352853385.3569999,9362200,45968,-18956,1273.201,502.043,-0.748,-0.7390000000000001
45641,1352853385.398,9362200,45967,-18967,1272.57,544.53,-0.743,-0.7240000000000001
45656,1352853385.437,9362200,45988,-18970,1272.623,555.7909999999999,-0.7340000000000001,-0.6990000000000001
45672,1352853385.478,9362200,46010,-18981,1272.623,551.128,-0.647,-0.65
45688,1352853385.5180001,9362200,46029,-18998,1272.623,559.222,-0.617,-0.659
45704,1352853385.559,9362200,45998,-18965,1270.5339999999999,562.951,-0.718,-0.5579999999999999
45720,1352853385.599,9362200,46000,-18962,1267.265,616.768,-0.611,-0.5
