,time,id,x,y,z,velocity,angle of motion,facing angle
12879,1352853305.257,9350500,42932,-18133,1527.8339999999998,854.9989999999999,2.783,0.0
12889,1352853305.293,9350500,42933,-18133,1530.394,858.549,2.7969999999999997,1.137
12899,1352853305.327,9350500,42898,-18121,1528.346,812.617,2.7430000000000003,2.278
12909,1352853305.363,9350500,42871,-18106,1528.31,779.925,2.73,2.373
12919,1352853305.401,9350500,42845,-18084,1526.6670000000001,685.7239999999999,2.616,2.481
12929,1352853305.438,9350500,42830,-18068,1526.378,638.665,2.593,2.56
12939,1352853305.478,9350500,42763,-18024,1525.641,750.825,2.437,2.3569999999999998
12949,1352853305.515,9350500,42716,-17999,1525.3239999999998,755.055,2.452,2.3680000000000003
12959,1352853305.553,9350500,42658,-18103,1523.878,778.702,3.0660000000000003,-3.117
12969,1352853305.588,9350500,42589,-18110,1527.826,926.1010000000001,-3.0810000000000004,-3.0010000000000003
12979,1352853305.628,9350500,42482,-18160,1541.433,1083.583,-2.909,-2.8569999999999998
12989,1352853305.663,9350500,42419,-18181,1566.817,1070.464,-2.8369999999999997,-2.79
12999,1352853305.702,9350500,42382,-18183,1563.8010000000002,1070.7,-2.866,-2.8680000000000003
13009,1352853305.738,9350500,42339,-18194,1562.9660000000001,1094.877,-2.886,-2.9360000000000004
13019,1352853305.775,9350500,42285,-18199,1565.634,1157.265,-2.9,-2.927
13029,1352853305.811,9350500,42232,-18194,1564.431,1275.052,-3.0060000000000002,-2.9819999999999998
13039,1352853305.849,9350500,42150,-18179,1579.805,1257.625,3.111,3.1310000000000002
13049,1352853305.888,9350500,42057,-18161,1638.1589999999999,1279.413,2.978,3.0389999999999997
13059,1352853305.926,9350500,41991,-18142,1668.934,1333.0120000000002,2.97,2.9989999999999997
13069,1352853305.963,9350500,41921,-18120,1668.631,1378.144,2.904,2.946
13079,1352853306.003,9350500,41862,-18072,1665.4089999999999,1427.086,2.8,2.886
13089,1352853306.0410001,9350500,41817,-18039,1660.517,1401.457,2.737,2.802
