,time,id,x,y,z,velocity,angle of motion,facing angle
47392,1352853390.528,9363001,-12464,-2200,1415.2060000000001,438.84,-2.99,0.0
47407,1352853390.566,9363001,-12463,-2198,1383.856,437.965,-3.014,0.132
47422,1352853390.605,9363001,-12468,-2201,1376.914,434.94800000000004,-2.965,-2.7889999999999997
47437,1352853390.6430001,9363001,-12476,-2208,1376.8729999999998,380.6,-2.944,-2.805
47452,1352853390.684,9363001,-12487,-2210,1376.8729999999998,341.46,-2.877,-3.0989999999999998
47467,1352853390.721,9363001,-12503,-2214,1376.8729999999998,336.30300000000005,-2.85,-3.0060000000000002
47482,1352853390.76,9363001,-12517,-2218,1376.8729999999998,327.82199999999995,-2.8310000000000004,-2.872
47498,1352853390.797,9363001,-12525,-2220,1376.8729999999998,284.942,-2.966,-2.92
47514,1352853390.837,9363001,-12534,-2221,1376.8729999999998,278.797,-2.612,-2.859
47530,1352853390.8769999,9363001,-12543,-2225,1376.8729999999998,246.53599999999997,-2.755,-2.778
47546,1352853390.915,9363001,-12556,-2238,1376.8729999999998,271.878,-2.722,-2.9210000000000003
47562,1352853390.953,9363001,-12566,-2241,1376.8729999999998,252.889,-2.476,-2.885
