,time,id,x,y,z,velocity,angle of motion,facing angle
32951,1352853352.925,9355201,46461,-20567,1591.543,881.207,-2.028,0.0
32969,1352853352.963,9355201,46459,-20568,1588.356,872.5980000000001,-2.023,0.39799999999999996
32987,1352853353.0,9355201,46457,-20603,1585.4560000000001,856.797,-1.949,-1.96
33005,1352853353.034,9355201,46447,-20627,1580.785,866.462,-1.883,-1.88
33023,1352853353.072,9355201,46444,-20655,1577.719,885.0039999999999,-1.8619999999999999,-1.876
33041,1352853353.111,9355201,46441,-20699,1586.494,883.207,-1.81,-1.855
33059,1352853353.148,9355201,46426,-20752,1669.5479999999998,999.2689999999999,-1.857,-1.861
33077,1352853353.187,9355201,46394,-20809,1685.789,1075.497,-1.9069999999999998,-1.8840000000000001
33095,1352853353.227,9355201,46376,-20860,1677.5379999999998,1154.425,-1.882,-1.886
33113,1352853353.265,9355201,46372,-20923,1668.366,1284.656,-1.847,-1.865
33131,1352853353.302,9355201,46359,-20982,1660.629,1424.129,-1.838,-1.837
33149,1352853353.34,9355201,46339,-21023,1649.364,1400.868,-1.8780000000000001,-1.855
33167,1352853353.379,9355201,46316,-21058,1638.9070000000002,1411.8729999999998,-1.895,-1.899
33185,1352853353.418,9355201,46281,-21095,1630.52,1370.4379999999999,-1.911,-1.953
33203,1352853353.455,9355201,46243,-21111,1627.0729999999999,1313.737,-1.983,-2.0180000000000002
33221,1352853353.4910002,9355201,46199,-21141,1661.4979999999998,1315.3670000000002,-2.051,-2.0469999999999997
33239,1352853353.527,9355201,46172,-21161,1678.0870000000002,1292.241,-2.088,-2.0469999999999997
33257,1352853353.566,9355201,46152,-21209,1673.376,1324.9229999999998,-2.052,-2.017
33275,1352853353.6039999,9355201,46132,-21249,1669.229,1282.927,-2.0340000000000003,-2.0069999999999997
33293,1352853353.64,9355201,46123,-21284,1659.575,1320.5520000000001,-2.011,-1.9780000000000002
33311,1352853353.677,9355201,46131,-21324,1648.3870000000002,1257.249,-1.911,-1.905
33329,1352853353.715,9355201,46127,-21381,1636.009,1263.208,-1.921,-1.886
33347,1352853353.7489998,9355201,46120,-21428,1622.898,1221.792,-1.87,-1.868
33365,1352853353.786,9355201,46119,-21459,1607.3229999999999,1179.718,-1.871,-1.837
33383,1352853353.823,9355201,46113,-21512,1594.91,1200.823,-1.849,-1.8030000000000002
33401,1352853353.861,9355201,46112,-21539,1585.961,1061.691,-1.825,-1.825
33419,1352853353.903,9355201,46109,-21560,1581.0639999999999,993.704,-1.9369999999999998,-1.8519999999999999
33437,1352853353.94,9355201,46095,-21586,1576.443,921.86,-1.999,-1.8430000000000002
33455,1352853353.978,9355201,46077,-21622,1603.381,914.2869999999999,-1.946,-1.7990000000000002
33472,1352853354.0180001,9355201,46080,-21685,1600.543,948.845,-1.825,-1.719
33489,1352853354.055,9355201,46048,-21708,1602.483,974.755,-1.7990000000000002,-1.749
33506,1352853354.0939999,9355201,46008,-21729,1597.256,1051.305,-1.876,-1.869
33523,1352853354.13,9355201,45966,-21780,1583.05,1170.272,-1.9409999999999998,-1.912
33540,1352853354.169,9355201,45907,-21808,1584.4189999999999,1201.386,-1.949,-1.955
33557,1352853354.206,9355201,45858,-21834,1584.185,1181.4189999999999,-1.985,-1.9809999999999999
33574,1352853354.245,9355201,45825,-21871,1582.225,1160.987,-2.036,-1.9809999999999999
33591,1352853354.284,9355201,45825,-21917,1578.5479999999998,1136.562,-1.9880000000000002,-1.959
