,time,id,x,y,z,velocity,angle of motion,facing angle
9720,1352853287.1069999,9344700,-35517,-4587,1385.97,1265.6689999999999,-0.32799999999999996,0.0
9725,1352853287.1430001,9344700,-35516,-4585,1385.97,1266.7089999999998,-0.313,1.44
9730,1352853287.181,9344700,-35461,-4604,1385.97,1220.904,-0.33399999999999996,-0.217
9735,1352853287.22,9344700,-35423,-4616,1385.97,1178.924,-0.287,-0.1
9740,1352853287.257,9344700,-35385,-4634,1385.97,1160.915,-0.306,-0.107
9745,1352853287.292,9344700,-35345,-4651,1385.97,1142.678,-0.317,-0.129
9750,1352853287.327,9344700,-35307,-4656,1385.97,1076.022,-0.26899999999999996,0.048
9755,1352853287.363,9344700,-35274,-4666,1385.97,1050.965,-0.28,0.055
9760,1352853287.399,9344700,-35244,-4673,1385.97,972.961,-0.205,0.152
9765,1352853287.436,9344700,-35211,-4684,1385.97,946.055,-0.22699999999999998,0.114
9770,1352853287.474,9344700,-35176,-4691,1385.97,926.487,-0.213,0.022000000000000002
