,time,id,x,y,z,velocity,angle of motion,facing angle
30400,1352853347.23,9354700,15495,-11678,1854.642,1324.079,2.477,0.0
30417,1352853347.267,9354700,15493,-11676,1829.025,1324.457,2.456,1.3869999999999998
30434,1352853347.306,9354700,15470,-11640,1810.704,1307.7910000000002,2.34,2.464
30451,1352853347.3439999,9354700,15443,-11601,1800.741,1233.6660000000002,2.276,2.325
30468,1352853347.3830001,9354700,15407,-11560,1790.489,1268.663,2.285,2.305
30485,1352853347.423,9354700,15370,-11526,1833.612,1284.031,2.319,2.294
30502,1352853347.461,9354700,15341,-11509,1879.15,1207.816,2.28,2.262
30519,1352853347.5,9354700,15308,-11477,1901.504,1204.306,2.294,2.2769999999999997
30536,1352853347.537,9354700,15256,-11429,1894.816,1295.442,2.324,2.301
30553,1352853347.576,9354700,15203,-11387,1886.612,1303.643,2.367,2.323
30570,1352853347.612,9354700,15154,-11332,1870.1860000000001,1364.713,2.3169999999999997,2.256
30587,1352853347.649,9354700,15113,-11284,1851.3829999999998,1423.033,2.275,2.2319999999999998
30604,1352853347.691,9354700,15065,-11274,1855.713,1297.5410000000002,2.312,2.334
30621,1352853347.728,9354700,15036,-11276,1858.59,1232.153,2.349,2.384
30638,1352853347.766,9354700,15019,-11208,1850.442,1281.318,2.234,2.275
30655,1352853347.808,9354700,14959,-11143,1848.05,1297.828,2.245,2.29
30672,1352853347.8439999,9354700,14915,-11097,1846.251,1321.405,2.249,2.289
30689,1352853347.881,9354700,14848,-11053,1836.2620000000002,1354.279,2.336,2.35
30706,1352853347.918,9354700,14802,-10988,1826.906,1435.306,2.261,2.315
30723,1352853347.955,9354700,14725,-10931,1861.7420000000002,1599.0179999999998,2.3930000000000002,2.3609999999999998
30740,1352853347.993,9354700,14669,-10893,1894.914,1578.0520000000001,2.396,2.427
30757,1352853348.032,9354700,14652,-10847,1887.101,1510.612,2.345,2.3930000000000002
30774,1352853348.068,9354700,14642,-10753,1874.899,1573.142,2.246,2.367
30791,1352853348.1069999,9354700,14586,-10688,1864.912,1590.5620000000001,2.326,2.398
30808,1352853348.15,9354700,14614,-10722,1857.296,1275.578,2.3930000000000002,2.344
30825,1352853348.187,9354700,14621,-10706,1850.024,1144.2839999999999,2.319,2.255
30842,1352853348.222,9354700,14620,-10686,1841.249,1105.922,2.26,2.194
30859,1352853348.2589998,9354700,14611,-10654,1836.076,1085.704,2.119,2.138
30876,1352853348.298,9354700,14598,-10620,1831.4129999999998,1093.03,2.065,2.149
30893,1352853348.335,9354700,14558,-10610,1827.524,1004.1210000000001,2.117,2.181
30910,1352853348.3730001,9354700,14506,-10605,1822.4679999999998,1022.7139999999999,2.275,2.238
30927,1352853348.409,9354700,14455,-10539,1810.279,1145.65,2.228,2.244
30944,1352853348.447,9354700,14425,-10513,1798.494,1085.604,2.3080000000000003,2.287
30961,1352853348.485,9354700,14396,-10471,1792.487,1097.173,2.3,2.292
30978,1352853348.523,9354700,14379,-10450,1788.221,1081.002,2.302,2.316
30995,1352853348.559,9354700,14365,-10450,1806.655,1059.969,2.3369999999999997,2.355
31012,1352853348.597,9354700,14327,-10412,1806.609,1089.35,2.376,2.313
31029,1352853348.6339998,9354700,14298,-10390,1806.609,998.122,2.405,2.3819999999999997
31046,1352853348.67,9354700,14210,-10333,1800.496,1232.5819999999999,2.52,2.385
31063,1352853348.706,9354700,14181,-10304,1795.067,1310.299,2.48,2.373
31080,1352853348.744,9354700,14013,-10100,1776.787,1820.3370000000002,2.32,2.097
31097,1352853348.782,9354700,13961,-10046,1763.12,1749.785,2.316,2.141
31114,1352853348.82,9354700,13914,-9993,1764.565,1789.181,2.266,2.1430000000000002
31131,1352853348.862,9354700,13955,-10039,1765.1729999999998,1525.6660000000002,2.315,2.211
