,time,id,x,y,z,velocity,angle of motion,facing angle
54892,1352853413.556,9365300,43675,-18941,1793.902,1164.92,2.875,0.0
54904,1352853413.596,9365300,43673,-18940,1793.902,1162.3310000000001,2.863,2.67
54916,1352853413.635,9365300,43572,-18924,1793.902,1079.246,-3.1039999999999996,-2.532
54928,1352853413.674,9365300,43527,-18915,1793.902,1083.4560000000001,3.1310000000000002,-3.013
54940,1352853413.712,9365300,43493,-18917,1793.902,1021.398,-3.1310000000000002,-2.9530000000000003
54952,1352853413.7519999,9365300,43449,-18914,1793.902,1017.291,3.1210000000000004,-2.9619999999999997
54964,1352853413.79,9365300,43408,-18907,1793.902,983.1060000000001,3.0639999999999996,-3.037
54976,1352853413.827,9365300,43370,-18903,1793.902,935.72,3.0580000000000003,3.116
54988,1352853413.862,9365300,43340,-18905,1793.902,916.563,3.0869999999999997,3.0010000000000003
55000,1352853413.9,9365300,43300,-18896,1793.902,890.485,3.0239999999999996,3.1289999999999996
55012,1352853413.935,9365300,43269,-18889,1793.902,846.8489999999999,3.0189999999999997,3.032
55024,1352853413.971,9365300,43255,-18882,1793.878,806.747,2.988,3.055
55036,1352853414.0089998,9365300,43225,-18874,1793.878,760.7280000000001,2.9619999999999997,3.139
55279,1352853414.842,9365300,41807,-18256,1409.5810000000001,1074.853,2.94,0.0
55291,1352853414.878,9365300,41805,-18254,1463.661,1074.349,2.944,-2.807
55303,1352853414.917,9365300,41764,-18247,1466.719,1000.4069999999999,3.072,2.977
55315,1352853414.954,9365300,41729,-18265,1464.316,886.7610000000001,-3.0860000000000003,-3.133
55327,1352853414.9910002,9365300,41707,-18271,1454.259,783.5219999999999,-3.0989999999999998,-3.123
55339,1352853415.029,9365300,41671,-18284,1453.34,745.4580000000001,-3.062,-3.0669999999999997
55351,1352853415.064,9365300,41637,-18329,1448.5410000000002,674.8489999999999,-2.806,-2.852
55363,1352853415.103,9365300,41599,-18352,1444.631,695.172,-2.792,-2.83
55375,1352853415.14,9365300,41569,-18367,1449.336,741.049,-2.762,-2.841
55387,1352853415.177,9365300,41526,-18345,1445.6429999999998,715.1569999999999,-2.951,-2.9789999999999996
55399,1352853415.216,9365300,41459,-18316,1445.306,770.862,-3.123,3.138
55411,1352853415.256,9365300,41434,-18399,1437.993,847.048,-2.778,-2.9130000000000003
55423,1352853415.292,9365300,41384,-18388,1435.0720000000001,824.164,-2.835,-2.864
55435,1352853415.331,9365300,41335,-18336,1434.5710000000001,827.054,-3.037,-3.109
55447,1352853415.37,9365300,41264,-18254,1433.037,956.2669999999999,2.9530000000000003,2.9139999999999997
55459,1352853415.407,9365300,41209,-18209,1429.6070000000002,1042.5639999999999,2.822,2.83
55471,1352853415.448,9365300,41171,-18100,1422.6770000000001,1088.512,2.557,2.5669999999999997
55483,1352853415.485,9365300,41141,-18075,1422.5620000000001,1101.851,2.5860000000000003,2.535
55495,1352853415.524,9365300,41108,-18054,1422.5620000000001,1047.3339999999998,2.5780000000000003,2.565
55507,1352853415.56,9365300,41076,-18066,1418.3470000000002,1042.888,2.693,2.657
55519,1352853415.597,9365300,41032,-18120,1414.764,1090.818,2.85,2.803
55531,1352853415.635,9365300,40956,-18152,1410.646,1174.7089999999998,2.852,2.8369999999999997
