,time,id,x,y,z,velocity,angle of motion,facing angle
14820,1352853312.415,9351200,45946,-20606,1539.87,804.428,-2.7560000000000002,0.0
14831,1352853312.453,9351200,45944,-20606,1535.362,795.415,-2.7319999999999998,1.7409999999999999
14842,1352853312.49,9351200,45921,-20629,1580.8029999999999,793.669,-2.6010000000000004,-2.4930000000000003
14853,1352853312.527,9351200,45887,-20646,1582.59,764.582,-2.555,-2.6210000000000004
14864,1352853312.563,9351200,45866,-20658,1589.82,741.6239999999999,-2.589,-2.6839999999999997
14875,1352853312.597,9351200,45830,-20669,1636.77,758.047,-2.5469999999999997,-2.6830000000000003
14886,1352853312.632,9351200,45795,-20684,1643.0020000000002,759.7289999999999,-2.602,-2.705
14897,1352853312.669,9351200,45763,-20696,1638.31,704.743,-2.656,-2.761
14908,1352853312.707,9351200,45726,-20715,1634.8570000000002,776.457,-2.657,-2.7430000000000003
14919,1352853312.747,9351200,45680,-20737,1630.116,820.8889999999999,-2.737,-2.773
14930,1352853312.783,9351200,45632,-20749,1624.259,869.0110000000001,-2.753,-2.83
14941,1352853312.818,9351200,45576,-20735,1618.604,904.6289999999999,-2.803,-2.937
14953,1352853312.855,9351200,45524,-20758,1612.9820000000002,995.426,-2.67,-2.818
14965,1352853312.891,9351200,45472,-20780,1605.746,1090.347,-2.6860000000000004,-2.7960000000000003
14977,1352853312.928,9351200,45418,-20771,1599.243,1194.153,-2.782,-2.8539999999999996
14989,1352853312.966,9351200,45373,-20785,1589.8670000000002,1278.21,-2.767,-2.8369999999999997
15001,1352853313.004,9351200,45328,-20802,1582.1670000000001,1286.04,-2.73,-2.7739999999999996
15013,1352853313.039,9351200,45269,-20800,1567.172,1398.3829999999998,-2.82,-2.843
15025,1352853313.072,9351200,45218,-20802,1553.0020000000002,1485.924,-2.7969999999999997,-2.8560000000000003
15037,1352853313.106,9351200,45165,-20818,1552.5339999999999,1453.183,-2.819,-2.877
15049,1352853313.1430001,9351200,45097,-20811,1541.638,1412.6889999999999,-2.843,-2.9130000000000003
15061,1352853313.182,9351200,45039,-20769,1533.983,1362.579,-3.008,-3.017
15073,1352853313.218,9351200,44991,-20770,1525.112,1346.154,-2.988,-3.065
15085,1352853313.254,9351200,44946,-20806,1519.2520000000002,1429.243,-2.991,-3.0660000000000003
