,time,id,x,y,z,velocity,angle of motion,facing angle
10822,1352853296.102,9345600,41301,-18466,1554.5710000000001,1462.565,3.022,0.0
10828,1352853296.138,9345600,41304,-18469,1552.601,1469.714,3.016,3.1069999999999998
10834,1352853296.174,9345600,41272,-18460,1546.19,1393.006,2.9330000000000003,2.86
10840,1352853296.211,9345600,41252,-18450,1539.8229999999999,1277.33,2.864,2.8760000000000003
10846,1352853296.2489998,9345600,41265,-18456,1532.464,1135.121,2.7560000000000002,2.864
10852,1352853296.285,9345600,41257,-18567,1528.425,1176.229,-2.888,-3.003
10858,1352853296.323,9345600,41222,-18577,1528.352,1088.68,-2.915,-3.04
10864,1352853296.359,9345600,41191,-18587,1528.352,1047.818,-2.915,-3.135
10870,1352853296.395,9345600,41161,-18593,1528.352,1016.591,-2.906,-3.103
10876,1352853296.428,9345600,41172,-18364,1514.6779999999999,1274.384,2.612,2.7289999999999996
10882,1352853296.464,9345600,41130,-18343,1514.405,1218.204,2.6039999999999996,2.762
10888,1352853296.5,9345600,41057,-18513,1506.4620000000002,1475.316,-3.076,-2.966
10894,1352853296.535,9345600,41008,-18512,1506.531,1372.53,-3.082,-3.05
10900,1352853296.572,9345600,40954,-18516,1506.531,1359.226,-3.109,3.097
10906,1352853296.6069999,9345600,40908,-18539,1492.104,1369.219,-3.055,-3.141
10912,1352853296.644,9345600,40859,-18551,1491.9620000000002,1309.556,-3.028,-3.065
10918,1352853296.681,9345600,40822,-18578,1484.015,1268.062,-2.819,-2.9130000000000003
10924,1352853296.716,9345600,40752,-18636,1472.656,1345.719,-2.77,-2.853
10930,1352853296.7519999,9345600,40721,-18650,1459.3239999999998,1306.63,-2.8480000000000003,-2.838
10936,1352853296.79,9345600,40710,-18636,1450.441,1128.472,-2.803,-2.904
10942,1352853296.827,9345600,40679,-18630,1442.45,1099.897,-2.824,-2.991
10948,1352853296.8660002,9345600,40631,-18625,1433.766,1053.905,-2.927,-3.049
10954,1352853296.903,9345600,40571,-18607,1423.515,1115.904,-3.1189999999999998,3.117
10960,1352853296.938,9345600,40519,-18614,1418.36,1121.851,-3.0989999999999998,-3.116
10966,1352853296.975,9345600,40490,-18619,1418.172,1096.625,-3.1010000000000004,-3.105
10972,1352853297.0080001,9345600,40403,-18631,1405.145,1240.559,-3.011,-3.0269999999999997
10978,1352853297.048,9345600,40333,-18633,1395.865,1262.738,-3.1010000000000004,-3.0810000000000004
10984,1352853297.083,9345600,40281,-18635,1388.388,1248.254,-3.048,-3.0980000000000003
10990,1352853297.1169999,9345600,40241,-18632,1380.741,1227.222,-3.069,-3.0980000000000003
10996,1352853297.153,9345600,40193,-18635,1380.3310000000001,1242.1480000000001,-3.0589999999999997,-3.07
11003,1352853297.189,9345600,40144,-18619,1370.112,1216.0739999999998,-3.11,-3.139
11010,1352853297.225,9345600,40125,-18593,1358.109,1131.68,2.978,3.048
11017,1352853297.2610002,9345600,40100,-18557,1346.69,1078.231,2.88,2.923
11024,1352853297.295,9345600,40054,-18571,1334.0629999999999,989.725,2.886,2.926
11031,1352853297.33,9345600,40010,-18551,1325.441,954.3439999999999,2.784,2.8080000000000003
11038,1352853297.3639998,9345600,39972,-18534,1313.924,915.078,2.6830000000000003,2.803
11045,1352853297.399,9345600,39932,-18512,1308.75,935.43,2.661,2.765
11052,1352853297.434,9345600,39902,-18500,1305.4560000000001,854.3639999999999,2.659,2.708
11059,1352853297.468,9345600,39847,-18482,1298.343,881.3910000000001,2.67,2.68
11066,1352853297.505,9345600,39804,-18464,1293.877,904.54,2.572,2.675
11073,1352853297.542,9345600,39775,-18464,1288.318,853.596,2.5469999999999997,2.6310000000000002
11080,1352853297.581,9345600,39741,-18477,1290.758,856.172,2.645,2.6
11087,1352853297.6160002,9345600,39699,-18485,1295.556,861.785,2.603,2.6060000000000003
11094,1352853297.65,9345600,39652,-18488,1302.955,954.107,2.6719999999999997,2.6910000000000003
11101,1352853297.686,9345600,39602,-18483,1304.7,990.495,2.7,2.7110000000000003
11108,1352853297.721,9345600,39552,-18507,1317.0279999999998,967.738,2.73,2.763
