,time,id,x,y,z,velocity,angle of motion,facing angle
47349,1352853390.41,9363000,-36984,-3026,1763.9589999999998,845.1289999999999,0.439,0.0
47363,1352853390.45,9363000,-36985,-3025,1763.9589999999998,843.67,0.426,1.255
47377,1352853390.4889998,9363000,-36954,-3012,1763.9589999999998,837.663,0.48700000000000004,0.613
47391,1352853390.528,9363000,-36914,-2996,1787.649,841.543,0.46,0.581
47406,1352853390.566,9363000,-36883,-2974,1804.725,829.753,0.521,0.5760000000000001
47421,1352853390.605,9363000,-36843,-2950,1807.101,839.4680000000001,0.545,0.574
47436,1352853390.6430001,9363000,-36816,-2929,1800.856,860.3789999999999,0.5870000000000001,0.636
47451,1352853390.684,9363000,-36785,-2906,1793.8370000000002,862.329,0.631,0.635
47466,1352853390.721,9363000,-36722,-2895,1878.025,825.633,0.545,0.5670000000000001
47481,1352853390.76,9363000,-36659,-2883,1957.701,833.76,0.46399999999999997,0.48700000000000004
47497,1352853390.797,9363000,-36622,-2863,1954.1979999999999,802.68,0.493,0.495
47513,1352853390.837,9363000,-36622,-2841,1944.2939999999999,756.242,0.48200000000000004,0.507
47529,1352853390.8769999,9363000,-36603,-2809,1933.641,726.895,0.526,0.604
47545,1352853390.915,9363000,-36594,-2784,1922.871,714.572,0.5710000000000001,0.642
47561,1352853390.953,9363000,-36586,-2753,1908.684,722.9010000000001,0.619,0.72
47577,1352853390.99,9363000,-36565,-2693,1899.339,816.829,0.6459999999999999,0.754
47592,1352853391.036,9363000,-36522,-2678,1899.546,827.9839999999999,0.621,0.677
47607,1352853391.075,9363000,-36468,-2652,1899.365,832.957,0.545,0.5710000000000001
47622,1352853391.1139998,9363000,-36424,-2646,1901.989,788.578,0.49200000000000005,0.46799999999999997
47637,1352853391.152,9363000,-36391,-2648,1902.3310000000001,715.6010000000001,0.442,0.396
47652,1352853391.192,9363000,-36366,-2590,1891.2839999999999,712.317,0.495,0.537
47667,1352853391.23,9363000,-36340,-2550,1877.715,772.9989999999999,0.556,0.5820000000000001
47682,1352853391.27,9363000,-36297,-2554,1876.6429999999998,697.845,0.49,0.556
47697,1352853391.309,9363000,-36237,-2565,1907.656,636.915,0.455,0.493
47712,1352853391.352,9363000,-36207,-2564,1926.253,639.95,0.424,0.44799999999999995
47727,1352853391.39,9363000,-36178,-2530,1920.4679999999998,702.663,0.451,0.48700000000000004
47742,1352853391.428,9363000,-36150,-2489,1912.506,760.181,0.501,0.48200000000000004
