,time,id,x,y,z,velocity,angle of motion,facing angle
18563,1352853321.7189999,9352100,45068,-20036,1704.15,1264.9460000000001,-2.812,0.0
18580,1352853321.7589998,9352100,45064,-20037,1695.109,1240.4260000000002,-2.8110000000000004,0.682
18597,1352853321.797,9352100,45021,-20052,1686.2179999999998,1183.585,-2.82,-2.628
18614,1352853321.833,9352100,44981,-20081,1677.941,1183.945,-2.617,-2.511
18631,1352853321.868,9352100,44934,-20111,1667.8339999999998,1197.67,-2.542,-2.5069999999999997
18648,1352853321.905,9352100,44909,-20137,1662.67,1201.851,-2.49,-2.511
18665,1352853321.941,9352100,44860,-20154,1656.48,1132.903,-2.496,-2.562
18683,1352853321.976,9352100,44809,-20175,1650.229,1147.192,-2.434,-2.5
18701,1352853322.0110002,9352100,44765,-20199,1644.019,1244.56,-2.491,-2.556
18719,1352853322.048,9352100,44719,-20238,1635.3120000000001,1292.142,-2.508,-2.571
18737,1352853322.0839999,9352100,44661,-20281,1629.193,1435.4389999999999,-2.5,-2.546
18755,1352853322.125,9352100,44600,-20327,1622.2179999999998,1516.365,-2.469,-2.532
18773,1352853322.164,9352100,44542,-20361,1616.819,1425.99,-2.494,-2.596
18791,1352853322.202,9352100,44503,-20397,1611.224,1437.2879999999998,-2.521,-2.583
18809,1352853322.237,9352100,44438,-20426,1603.79,1496.0410000000002,-2.596,-2.602
18827,1352853322.274,9352100,44379,-20444,1601.764,1544.464,-2.678,-2.6630000000000003
18845,1352853322.311,9352100,44329,-20459,1589.293,1488.4189999999999,-2.713,-2.688
18863,1352853322.348,9352100,44307,-20433,1576.695,1336.223,-2.718,-2.742
18881,1352853322.385,9352100,44288,-20427,1563.471,1204.843,-2.627,-2.733
18899,1352853322.423,9352100,44254,-20446,1550.471,1221.511,-2.577,-2.645
18917,1352853322.46,9352100,44230,-20452,1534.731,1202.108,-2.622,-2.612
18934,1352853322.497,9352100,44201,-20487,1533.7079999999999,1282.197,-2.5869999999999997,-2.565
