,time,id,x,y,z,velocity,angle of motion,facing angle
39447,1352853368.382,9360800,42415,-20698,1506.895,1423.878,-2.468,0.0
39459,1352853368.42,9360800,42414,-20694,1501.999,1435.5639999999999,-2.457,0.523
39471,1352853368.458,9360800,42377,-20726,1497.8210000000001,1388.338,-2.447,-2.408
39483,1352853368.5,9360800,42326,-20768,1497.1770000000001,1401.28,-2.475,-2.548
39495,1352853368.536,9360800,42277,-20793,1492.257,1386.4089999999999,-2.545,-2.585
39507,1352853368.57,9360800,42247,-20814,1486.108,1360.297,-2.5180000000000002,-2.589
39519,1352853368.6069999,9360800,42199,-20857,1491.592,1397.977,-2.529,-2.591
39531,1352853368.645,9360800,42129,-20876,1495.474,1459.122,-2.6689999999999996,-2.6239999999999997
39543,1352853368.684,9360800,42093,-20902,1495.402,1394.067,-2.633,-2.655
39555,1352853368.721,9360800,41925,-20963,1494.93,1733.175,-2.742,-2.714
39567,1352853368.7589998,9360800,41805,-21039,1491.8529999999998,1863.969,-2.6889999999999996,-2.695
39579,1352853368.797,9360800,41715,-21109,1491.442,1904.796,-2.656,-2.713
39591,1352853368.832,9360800,41644,-21133,1490.129,1910.3529999999998,-2.764,-2.775
39603,1352853368.869,9360800,41598,-21066,1487.721,1692.121,-3.0469999999999997,-2.968
39615,1352853368.904,9360800,41531,-20961,1505.408,1707.453,2.74,2.906
39626,1352853368.941,9360800,41472,-20965,1502.126,1659.0720000000001,2.911,2.938
39637,1352853368.978,9360800,41409,-20998,1492.78,1599.237,3.04,3.056
39649,1352853369.013,9360800,41363,-20922,1463.9720000000002,1644.094,2.988,3.0039999999999996
39661,1352853369.048,9360800,41265,-20824,1460.2979999999998,1903.9560000000001,2.859,2.897
39673,1352853369.085,9360800,41170,-20727,1453.9879999999998,1992.856,2.799,2.7880000000000003
39685,1352853369.122,9360800,41104,-20714,1466.954,1987.9160000000002,2.753,2.7439999999999998
39697,1352853369.159,9360800,41054,-20767,1481.8,1847.0339999999999,2.832,2.8360000000000003
39709,1352853369.195,9360800,40957,-20663,1476.1129999999998,2082.902,2.745,2.677
39721,1352853369.236,9360800,40900,-20655,1476.662,1950.616,2.719,2.695
39734,1352853369.274,9360800,40806,-20644,1487.0639999999999,1935.219,2.733,2.745
39747,1352853369.311,9360800,40747,-20652,1495.599,1895.6589999999999,2.73,2.7310000000000003
39760,1352853369.35,9360800,40711,-20732,1587.151,1681.996,2.7439999999999998,2.78
39773,1352853369.388,9360800,40662,-20695,1606.0829999999999,1739.664,2.641,2.695
39786,1352853369.427,9360800,40622,-20683,1623.156,1730.509,2.6710000000000003,2.701
39799,1352853369.465,9360800,40541,-20613,1645.985,1878.608,2.665,2.696
39812,1352853369.5010002,9360800,40494,-20661,1693.556,1842.638,2.714,2.7230000000000003
39825,1352853369.537,9360800,40440,-20677,1706.359,1837.155,2.7060000000000004,2.702
39838,1352853369.574,9360800,40376,-20611,1684.0510000000002,1799.5279999999998,2.6719999999999997,2.6639999999999997
39851,1352853369.611,9360800,40311,-20564,1664.0510000000002,1841.682,2.657,2.6639999999999997
39864,1352853369.647,9360800,40225,-20492,1643.096,1911.27,2.609,2.6260000000000003
39877,1352853369.682,9360800,40187,-20467,1634.0720000000001,1939.381,2.5869999999999997,2.608
39890,1352853369.72,9360800,40116,-20408,1626.835,2077.422,2.5380000000000003,2.612
39903,1352853369.7580001,9360800,40033,-20376,1616.882,2000.402,2.6,2.633
39917,1352853369.798,9360800,39956,-20338,1609.043,2000.9389999999999,2.543,2.608
39931,1352853369.836,9360800,39882,-20301,1604.069,1940.652,2.565,2.5989999999999998
39945,1352853369.8760002,9360800,39807,-20272,1599.5079999999998,1954.884,2.574,2.602
39959,1352853369.913,9360800,39731,-20251,1597.1270000000002,1993.3,2.543,2.596
39973,1352853369.957,9360800,39655,-20200,1593.246,1990.796,2.498,2.5860000000000003
39987,1352853369.996,9360800,39603,-20181,1590.954,1956.418,2.51,2.543
40001,1352853370.035,9360800,39561,-20154,1589.039,1873.3570000000002,2.44,2.497
40015,1352853370.073,9360800,39522,-20126,1583.1070000000002,1848.605,2.463,2.463
40029,1352853370.113,9360800,39476,-20109,1577.484,1880.8129999999999,2.488,2.484
40043,1352853370.15,9360800,39422,-20090,1572.566,1901.154,2.484,2.5180000000000002
