,time,id,x,y,z,velocity,angle of motion,facing angle
3248,1352853217.757,9333701,15927,-11612,1713.6789999999999,1001.8539999999999,2.69,0.0
3253,1352853217.792,9333701,15927,-11611,1698.0539999999999,995.437,2.6910000000000003,2.9530000000000003
3258,1352853217.827,9333701,15893,-11592,1690.951,1006.1410000000001,2.713,2.6889999999999996
3263,1352853217.863,9333701,15871,-11581,1767.506,924.061,2.779,2.859
3268,1352853217.901,9333701,15825,-11568,1767.221,932.752,2.815,2.877
3273,1352853217.939,9333701,15793,-11562,1751.852,904.2280000000001,2.813,2.8680000000000003
3278,1352853217.973,9333701,15764,-11550,1737.021,990.982,2.853,2.823
3283,1352853218.0089998,9333701,15708,-11520,1735.769,1031.208,2.805,2.798
3288,1352853218.047,9333701,15655,-11492,1734.491,1123.146,2.745,2.778
3293,1352853218.081,9333701,15610,-11467,1732.6070000000002,1130.603,2.7510000000000003,2.7680000000000002
3298,1352853218.1160002,9333701,15567,-11439,1719.9389999999999,1122.156,2.755,2.736
3303,1352853218.153,9333701,15523,-11394,1713.2420000000002,1149.644,2.702,2.7889999999999997
3308,1352853218.188,9333701,15514,-11355,1699.296,1197.25,2.6439999999999997,2.72
3313,1352853218.223,9333701,15514,-11315,1685.2079999999999,1114.897,2.546,2.653
3318,1352853218.263,9333701,15467,-11259,1675.497,1142.197,2.521,2.616
3323,1352853218.299,9333701,15431,-11215,1661.6629999999998,1150.055,2.537,2.6460000000000004
3328,1352853218.335,9333701,15396,-11189,1694.781,1095.704,2.5180000000000002,2.6
3333,1352853218.3730001,9333701,15378,-11177,1720.88,1090.868,2.492,2.5860000000000003
3338,1352853218.409,9333701,15330,-11141,1716.4470000000001,1119.027,2.503,2.585
3343,1352853218.444,9333701,15304,-11122,1702.9579999999999,1133.191,2.5140000000000002,2.594
3348,1352853218.48,9333701,15286,-11104,1688.886,1123.184,2.437,2.61
3353,1352853218.517,9333701,15263,-11056,1670.896,1098.339,2.355,2.568
3358,1352853218.552,9333701,15253,-11028,1653.0629999999999,1123.343,2.34,2.505
3363,1352853218.586,9333701,15222,-10989,1646.2679999999998,1171.756,2.378,2.452
3368,1352853218.6239998,9333701,15192,-10951,1641.494,1170.412,2.3369999999999997,2.45
