,time,id,x,y,z,velocity,angle of motion,facing angle
47483,1352853390.76,9363002,46641,-21712,1468.2820000000002,984.262,-0.982,0.0
47499,1352853390.797,9363002,46641,-21711,1498.594,980.475,-0.9590000000000001,1.949
47515,1352853390.837,9363002,46660,-21746,1494.414,939.492,-0.893,-0.687
47531,1352853390.8769999,9363002,46678,-21768,1476.0539999999999,948.9860000000001,-0.903,-0.951
47547,1352853390.915,9363002,46699,-21784,1462.954,981.175,-0.809,-0.93
47563,1352853390.953,9363002,46717,-21807,1456.981,972.959,-0.895,-0.919
47578,1352853390.99,9363002,46739,-21831,1465.281,980.77,-0.8909999999999999,-0.922
47593,1352853391.036,9363002,46759,-21866,1502.27,930.6160000000001,-0.958,-0.958
47608,1352853391.075,9363002,46765,-21888,1509.997,946.3480000000001,-0.97,-0.972
47623,1352853391.1139998,9363002,46774,-21908,1502.5,939.4889999999999,-0.9890000000000001,-0.991
47638,1352853391.152,9363002,46786,-21940,1498.75,900.373,-1.0,-1.034
47653,1352853391.192,9363002,46811,-21968,1496.146,935.8989999999999,-1.008,-1.0590000000000002
47668,1352853391.23,9363002,46832,-21988,1493.4370000000001,869.9810000000001,-1.034,-1.104
47683,1352853391.27,9363002,46845,-22007,1487.714,846.545,-1.095,-1.1320000000000001
47698,1352853391.309,9363002,46878,-22042,1486.3829999999998,942.091,-1.056,-1.1420000000000001
47713,1352853391.352,9363002,46905,-22076,1485.0870000000002,957.597,-1.045,-1.105
47728,1352853391.39,9363002,46927,-22101,1479.37,961.2760000000001,-1.026,-1.075
47743,1352853391.428,9363002,46955,-22129,1474.149,973.457,-0.955,-1.062
47758,1352853391.466,9363002,46980,-22156,1468.879,957.42,-0.972,-1.038
47773,1352853391.507,9363002,47005,-22190,1468.066,981.1289999999999,-1.018,-1.073
47788,1352853391.547,9363002,47021,-22221,1467.011,953.855,-1.085,-1.078
47803,1352853391.586,9363002,47038,-22245,1461.713,903.716,-1.128,-1.058
47818,1352853391.628,9363002,47056,-22271,1456.442,908.067,-1.074,-1.071
47833,1352853391.671,9363002,47063,-22304,1452.845,846.433,-1.105,-1.105
47848,1352853391.71,9363002,47069,-22357,1473.6660000000002,944.284,-1.1840000000000002,-1.171
47863,1352853391.7510002,9363002,47077,-22390,1476.74,913.654,-1.182,-1.1440000000000001
47878,1352853391.793,9363002,47101,-22428,1483.135,922.8910000000001,-1.19,-1.148
47893,1352853391.83,9363002,47104,-22469,1487.902,886.205,-1.262,-1.1909999999999998
47908,1352853391.8730001,9363002,47096,-22524,1485.421,890.405,-1.263,-1.207
47923,1352853391.912,9363002,47062,-22657,1479.454,1065.2930000000001,-1.4769999999999999,-1.4580000000000002
47938,1352853391.95,9363002,47077,-22686,1480.454,1034.104,-1.4669999999999999,-1.433
47953,1352853391.9910002,9363002,47085,-22729,1480.495,973.0010000000001,-1.442,-1.4680000000000002
47968,1352853392.0310001,9363002,47084,-22765,1480.495,938.367,-1.44,-1.4469999999999998
47983,1352853392.074,9363002,47090,-22806,1480.495,941.592,-1.413,-1.446
47998,1352853392.112,9363002,47098,-22838,1480.495,930.488,-1.367,-1.3869999999999998
48013,1352853392.15,9363002,47104,-22873,1480.495,859.31,-1.358,-1.3780000000000001
48028,1352853392.19,9363002,47115,-22906,1480.495,797.64,-1.4469999999999998,-1.392
48043,1352853392.2289999,9363002,47114,-22935,1480.495,721.3789999999999,-1.504,-1.3780000000000001
48058,1352853392.2680001,9363002,47116,-22974,1480.4260000000002,750.158,-1.5490000000000002,-1.402
48073,1352853392.308,9363002,47189,-22957,1483.211,934.148,-1.337,-1.431
48088,1352853392.349,9363002,47210,-22998,1483.174,898.34,-1.278,-1.452
48103,1352853392.391,9363002,47223,-23037,1483.0410000000002,808.596,-1.329,-1.475
48118,1352853392.43,9363002,47236,-23068,1483.0410000000002,822.825,-1.341,-1.4469999999999998
48133,1352853392.4689999,9363002,47244,-23100,1483.0410000000002,787.827,-1.321,-1.48
48148,1352853392.507,9363002,47237,-23130,1482.915,771.029,-1.4569999999999999,-1.469
48163,1352853392.545,9363002,47217,-23167,1482.7920000000001,800.566,-1.58,-1.5390000000000001
48178,1352853392.59,9363002,47218,-23206,1482.7920000000001,771.445,-1.511,-1.546
48193,1352853392.629,9363002,47205,-23236,1482.6689999999999,764.355,-1.515,-1.528
48208,1352853392.671,9363002,47202,-23266,1482.494,762.07,-1.558,-1.558
