,time,id,x,y,z,velocity,angle of motion,facing angle
12712,1352853304.59,9350400,41751,-18300,1501.8210000000001,738.691,-3.094,0.0
12722,1352853304.629,9350400,41751,-18299,1497.683,739.706,-3.063,1.2570000000000001
12732,1352853304.6660001,9350400,41720,-18304,1494.5720000000001,801.2389999999999,3.115,3.0260000000000002
12742,1352853304.702,9350400,41700,-18302,1489.506,760.845,-3.0460000000000003,-3.077
12752,1352853304.744,9350400,41663,-18303,1485.683,773.7810000000001,-2.926,-2.9939999999999998
12761,1352853304.782,9350400,41637,-18309,1485.6729999999998,768.2330000000001,-2.955,-3.055
12770,1352853304.819,9350400,41628,-18314,1485.639,725.8539999999999,-2.9539999999999997,-3.025
12779,1352853304.8569999,9350400,41609,-18294,1483.145,712.9889999999999,-3.0660000000000003,-3.097
12788,1352853304.895,9350400,41589,-18278,1480.004,737.612,-2.9989999999999997,-3.023
12797,1352853304.932,9350400,41539,-18274,1537.881,839.193,-2.983,-3.0010000000000003
12806,1352853304.9689999,9350400,41503,-18253,1592.05,870.307,-3.088,-3.093
12815,1352853305.005,9350400,41466,-18255,1593.987,901.132,-3.082,-3.088
12824,1352853305.042,9350400,41393,-18196,1600.1770000000001,1021.035,3.075,3.032
12833,1352853305.078,9350400,41318,-18179,1601.7620000000002,1090.14,3.037,3.049
12842,1352853305.115,9350400,41267,-18167,1602.345,1060.264,3.0180000000000002,3.0869999999999997
12851,1352853305.151,9350400,41221,-18175,1597.8410000000001,1106.802,3.0789999999999997,-3.128
12860,1352853305.187,9350400,41156,-18214,1593.5510000000002,1151.411,-3.0610000000000004,-3.0069999999999997
12869,1352853305.222,9350400,41140,-18172,1588.236,1102.356,3.14,-3.113
12878,1352853305.257,9350400,41105,-18150,1578.361,1060.329,-3.105,-3.0839999999999996
12888,1352853305.293,9350400,41070,-18188,1568.519,1070.568,-2.818,-2.917
12898,1352853305.327,9350400,41004,-18194,1584.442,1167.89,-2.862,-2.9539999999999997
12908,1352853305.363,9350400,40959,-18216,1582.006,1208.079,-2.778,-2.895
12918,1352853305.401,9350400,40899,-18229,1604.986,1250.955,-2.9160000000000004,-2.948
12928,1352853305.438,9350400,40884,-18230,1595.7839999999999,1114.413,-2.798,-2.85
12938,1352853305.478,9350400,40818,-18215,1603.642,1173.951,-3.014,-3.05
12948,1352853305.515,9350400,40812,-18185,1597.372,1103.204,-3.0639999999999996,-3.068
