,time,id,x,y,z,velocity,angle of motion,facing angle
36765,1352853361.338,9360100,46264,-20022,1756.809,698.712,-2.133,0.0
36782,1352853361.371,9360100,46262,-20021,1751.616,693.2810000000001,-2.1719999999999997,2.1519999999999997
36799,1352853361.408,9360100,46254,-20036,1748.4489999999998,629.633,-2.222,-2.434
36816,1352853361.441,9360100,46241,-20055,1743.04,608.961,-2.208,-2.451
36833,1352853361.474,9360100,46232,-20064,1738.3729999999998,616.351,-2.206,-2.386
36850,1352853361.507,9360100,46214,-20075,1735.904,612.946,-2.388,-2.414
36867,1352853361.54,9360100,46191,-20081,1733.889,659.335,-2.375,-2.467
36884,1352853361.573,9360100,46175,-20091,1730.453,695.5269999999999,-2.39,-2.44
36901,1352853361.606,9360100,46153,-20110,1728.7379999999998,813.205,-2.4330000000000003,-2.404
36918,1352853361.639,9360100,46129,-20121,1726.115,787.189,-2.498,-2.489
36934,1352853361.672,9360100,46096,-20140,1724.951,843.198,-2.523,-2.56
36950,1352853361.705,9360100,46075,-20172,1729.7420000000002,856.937,-2.5,-2.545
36966,1352853361.738,9360100,46038,-20187,1727.8020000000001,928.317,-2.556,-2.552
36982,1352853361.7710001,9360100,45998,-20189,1742.328,951.5169999999999,-2.555,-2.589
36998,1352853361.806,9360100,45959,-20202,1740.476,986.6310000000001,-2.5989999999999998,-2.603
37014,1352853361.842,9360100,45900,-20224,1735.7379999999998,976.7280000000001,-2.593,-2.6439999999999997
37030,1352853361.8760002,9360100,45854,-20236,1729.5179999999998,1068.086,-2.592,-2.6060000000000003
37046,1352853361.915,9360100,45818,-20265,1724.6589999999999,1087.896,-2.596,-2.5869999999999997
37062,1352853361.95,9360100,45789,-20281,1718.1689999999999,1054.611,-2.573,-2.576
37078,1352853361.984,9360100,45741,-20293,1711.684,1113.64,-2.657,-2.628
37094,1352853362.02,9360100,45704,-20298,1705.2939999999999,1096.621,-2.625,-2.577
37110,1352853362.054,9360100,45674,-20309,1701.433,998.3430000000001,-2.524,-2.6210000000000004
37126,1352853362.09,9360100,45644,-20329,1697.547,1007.5169999999999,-2.512,-2.605
