,time,id,x,y,z,velocity,angle of motion,facing angle
20578,1352853325.901,9352501,45750,-18581,1306.424,244.28599999999997,-0.08800000000000001,0.0
20599,1352853325.939,9352501,45749,-18579,1298.861,121.646,-0.078,3.0060000000000002
20620,1352853325.978,9352501,45762,-18580,1290.3,199.71400000000003,0.215,2.63
20641,1352853326.019,9352501,45778,-18586,1289.65,390.126,-0.01,0.057999999999999996
20662,1352853326.06,9352501,45794,-18581,1288.948,475.148,0.035,0.055999999999999994
20683,1352853326.098,9352501,45824,-18566,1287.156,534.168,0.095,0.046
20704,1352853326.137,9352501,45882,-18623,1289.198,748.9939999999999,-0.228,-0.193
20725,1352853326.176,9352501,45915,-18654,1289.214,803.6030000000001,-0.301,-0.268
20748,1352853326.215,9352501,45929,-18665,1286.5810000000001,802.7310000000001,-0.319,-0.31
20771,1352853326.257,9352501,45929,-18674,1283.891,700.904,-0.37799999999999995,-0.37799999999999995
20794,1352853326.296,9352501,45953,-18685,1283.873,701.118,-0.316,-0.358
20817,1352853326.335,9352501,45949,-18690,1283.339,744.204,-0.409,-0.38
20840,1352853326.372,9352501,45942,-18686,1282.921,679.9960000000001,-0.429,-0.449
20862,1352853326.409,9352501,45935,-18670,1276.0439999999999,618.313,-0.517,-0.467
20884,1352853326.451,9352501,45938,-18673,1268.673,669.436,-0.485,-0.44
20906,1352853326.4919999,9352501,45947,-18662,1267.318,631.177,-0.36700000000000005,-0.431
20928,1352853326.53,9352501,45949,-18631,1266.76,592.504,-0.353,-0.414
20950,1352853326.567,9352501,45965,-18635,1266.779,534.18,-0.23800000000000002,-0.39899999999999997
20972,1352853326.605,9352501,45964,-18620,1267.628,544.345,-0.257,-0.359
20994,1352853326.644,9352501,45955,-18606,1268.382,525.4590000000001,-0.287,-0.344
21016,1352853326.682,9352501,45941,-18767,1324.634,586.224,-0.579,-0.606
21038,1352853326.72,9352501,45936,-18777,1326.0770000000002,540.747,-0.629,-0.5329999999999999
21060,1352853326.7589998,9352501,45954,-18782,1321.434,561.815,-0.585,-0.522
21082,1352853326.796,9352501,45966,-18783,1318.713,563.347,-0.607,-0.517
21104,1352853326.833,9352501,45977,-18783,1314.434,596.717,-0.596,-0.512
21126,1352853326.872,9352501,45924,-18748,1320.549,663.435,-0.5539999999999999,-0.655
21148,1352853326.91,9352501,45906,-18739,1323.3,673.057,-0.505,-0.588
21170,1352853326.95,9352501,45919,-18759,1325.3110000000001,798.049,-0.654,-0.605
21192,1352853326.9889998,9352501,45940,-18776,1325.138,801.0880000000001,-0.6809999999999999,-0.657
21214,1352853327.027,9352501,45946,-18780,1323.4189999999999,792.143,-0.674,-0.687
21236,1352853327.067,9352501,45961,-18791,1318.5810000000001,760.555,-0.687,-0.682
21258,1352853327.105,9352501,45970,-18794,1313.6589999999999,784.24,-0.711,-0.6920000000000001
21280,1352853327.1460001,9352501,45958,-18794,1310.4180000000001,701.82,-0.7559999999999999,-0.763
21302,1352853327.184,9352501,45957,-18788,1308.955,665.5060000000001,-0.733,-0.79
21324,1352853327.223,9352501,45936,-18787,1306.657,699.737,-0.809,-0.836
21346,1352853327.2610002,9352501,45956,-18801,1306.546,678.91,-0.863,-0.8390000000000001
21368,1352853327.301,9352501,45970,-18819,1306.546,676.94,-0.7490000000000001,-0.831
21390,1352853327.34,9352501,45893,-18737,1327.642,469.55,-0.902,-0.935
21412,1352853327.381,9352501,45875,-18703,1354.567,414.42699999999996,-0.792,-0.894
21434,1352853327.421,9352501,45880,-18704,1348.3529999999998,477.235,-0.8390000000000001,-0.922
21456,1352853327.462,9352501,45895,-18720,1348.441,468.115,-0.893,-0.9329999999999999
21478,1352853327.5010002,9352501,45911,-18734,1348.441,499.26599999999996,-0.84,-0.925
21500,1352853327.5410001,9352501,45920,-18788,1437.9489999999998,741.321,-1.0190000000000001,-1.001
21522,1352853327.579,9352501,45906,-18831,1512.691,788.5269999999999,-1.069,-1.068
21543,1352853327.6160002,9352501,45863,-18698,1483.781,626.062,-0.971,-1.1
21564,1352853327.6560001,9352501,45844,-18692,1494.789,595.84,-1.004,-1.213
21585,1352853327.697,9352501,45821,-18691,1506.4389999999999,610.013,-1.21,-1.2830000000000001
21606,1352853327.734,9352501,45829,-18710,1496.817,591.373,-1.188,-1.218
21627,1352853327.773,9352501,45825,-18717,1488.2020000000002,551.655,-1.195,-1.162
21648,1352853327.812,9352501,45826,-18752,1478.099,650.5369999999999,-1.151,-1.14
21669,1352853327.853,9352501,45838,-18771,1464.351,654.016,-1.1059999999999999,-1.079
21690,1352853327.8930001,9352501,45851,-18785,1449.389,615.884,-1.037,-0.9279999999999999
21711,1352853327.932,9352501,45850,-18758,1509.2979999999998,631.111,-1.0490000000000002,-0.968
21732,1352853327.9689999,9352501,45859,-18758,1600.3529999999998,651.6519999999999,-1.034,-1.0190000000000001
21753,1352853328.01,9352501,45875,-18788,1599.184,629.669,-1.04,-1.038
21774,1352853328.052,9352501,45913,-18771,1555.872,588.366,-0.614,-0.742
