,time,id,x,y,z,velocity,angle of motion,facing angle
38730,1352853366.269,9360600,28956,-17506,1726.3110000000001,1019.1080000000001,2.735,0.0
38745,1352853366.306,9360600,28957,-17506,1718.519,1005.784,2.752,1.8319999999999999
38760,1352853366.346,9360600,28909,-17507,1705.625,954.72,2.926,2.997
38775,1352853366.385,9360600,28871,-17499,1692.267,906.7719999999999,2.963,2.989
38790,1352853366.424,9360600,28848,-17512,1679.65,867.64,3.088,3.0839999999999996
38805,1352853366.461,9360600,28808,-17494,1718.523,868.7230000000001,3.005,3.029
38820,1352853366.5,9360600,28788,-17515,1708.612,810.921,3.028,3.042
38835,1352853366.538,9360600,28766,-17541,1697.68,818.2410000000001,3.103,3.0810000000000004
38850,1352853366.575,9360600,28724,-17551,1708.682,792.7510000000001,3.077,3.0610000000000004
38864,1352853366.613,9360600,28698,-17540,1714.8570000000002,846.095,2.97,3.01
38877,1352853366.651,9360600,28633,-17559,1702.2879999999998,921.913,3.0589999999999997,3.053
38890,1352853366.69,9360600,28600,-17597,1693.229,906.7389999999999,3.123,3.085
38903,1352853366.728,9360600,28565,-17596,1682.9679999999998,929.207,3.09,3.056
38916,1352853366.766,9360600,28521,-17584,1672.405,948.918,2.9530000000000003,2.975
38929,1352853366.804,9360600,28466,-17589,1669.2779999999998,1018.7560000000001,2.9789999999999996,3.009
38942,1352853366.843,9360600,28419,-17572,1672.6970000000001,1063.6689999999999,2.903,2.968
38955,1352853366.882,9360600,28374,-17561,1675.4820000000002,1112.846,2.8489999999999998,2.891
38968,1352853366.92,9360600,28337,-17524,1693.9979999999998,1162.587,2.785,2.9010000000000002
38981,1352853366.957,9360600,28306,-17493,1708.585,1225.138,2.67,2.7880000000000003
38994,1352853366.995,9360600,28259,-17455,1732.3410000000001,1235.326,2.6310000000000002,2.7319999999999998
39007,1352853367.036,9360600,28228,-17434,1715.806,1132.242,2.677,2.76
39020,1352853367.075,9360600,28195,-17417,1704.364,1090.628,2.675,2.779
39033,1352853367.112,9360600,28171,-17347,1746.6370000000002,1226.404,2.634,2.735
39046,1352853367.148,9360600,28140,-17289,1784.082,1331.004,2.718,2.707
39059,1352853367.186,9360600,28051,-17373,1745.745,1124.316,2.908,2.9010000000000002
39072,1352853367.226,9360600,28016,-17399,1716.174,1119.902,2.9360000000000004,2.958
39085,1352853367.263,9360600,27996,-17372,1729.005,1115.495,2.866,2.895
39098,1352853367.301,9360600,27971,-17355,1768.308,1113.245,2.8369999999999997,2.909
39111,1352853367.34,9360600,27923,-17332,1785.0539999999999,1096.497,2.8689999999999998,2.9539999999999997
39124,1352853367.375,9360600,27872,-17289,1787.96,1130.72,2.786,2.843
39137,1352853367.412,9360600,27828,-17235,1789.621,1219.475,2.7030000000000003,2.737
39150,1352853367.45,9360600,27792,-17166,1829.266,1208.114,2.648,2.7539999999999996
39163,1352853367.488,9360600,27766,-17124,1858.141,1270.687,2.642,2.738
39176,1352853367.523,9360600,27714,-17055,1950.714,1393.194,2.613,2.648
39188,1352853367.56,9360600,27677,-17021,1972.128,1442.116,2.593,2.6460000000000004
39200,1352853367.597,9360600,27631,-16994,1973.2579999999998,1449.2979999999998,2.659,2.6319999999999997
39212,1352853367.635,9360600,27584,-16966,1973.2579999999998,1423.7779999999998,2.6430000000000002,2.7319999999999998
39224,1352853367.674,9360600,27539,-16938,1973.2579999999998,1384.517,2.662,2.735
39236,1352853367.713,9360600,27681,-17077,1974.856,634.889,-2.867,-2.647
39248,1352853367.755,9360600,27647,-17112,1971.4560000000001,592.543,-2.72,-2.637
39260,1352853367.792,9360600,27628,-17122,1971.3529999999998,552.7130000000001,-2.6839999999999997,-2.66
39272,1352853367.829,9360600,27547,-17177,1966.4779999999998,685.028,-2.6910000000000003,-2.648
39284,1352853367.869,9360600,27529,-17185,1966.431,666.185,-2.596,-2.722
39296,1352853367.905,9360600,27509,-17195,1966.431,640.846,-2.569,-2.675
39308,1352853367.941,9360600,27493,-17203,1966.431,569.646,-2.556,-2.7510000000000003
39320,1352853367.98,9360600,27474,-17219,1966.431,534.622,-2.53,-2.765
39332,1352853368.017,9360600,27463,-17224,1966.431,496.173,-2.52,-2.801
39344,1352853368.053,9360600,27452,-17231,1966.431,503.769,-2.55,-3.025
39356,1352853368.087,9360600,27433,-17237,1966.431,509.76099999999997,-2.483,-2.928
39368,1352853368.1230001,9360600,27423,-17246,1966.431,476.685,-2.414,-2.9589999999999996
39380,1352853368.159,9360600,27411,-17261,1966.431,471.985,-2.496,-2.945
