,time,id,x,y,z,velocity,angle of motion,facing angle
24166,1352853332.681,9353200,23929,-16496,1616.16,987.184,2.926,0.0
24185,1352853332.718,9353200,23928,-16497,1612.7979999999998,976.2589999999999,2.945,-2.9789999999999996
24204,1352853332.756,9353200,23900,-16490,1607.5929999999998,912.5419999999999,2.9330000000000003,2.832
24223,1352853332.795,9353200,23876,-16488,1603.3470000000002,889.2230000000001,2.9730000000000003,3.022
24242,1352853332.833,9353200,23851,-16476,1596.378,875.053,2.905,2.938
24261,1352853332.8739998,9353200,23828,-16466,1590.125,883.691,2.9189999999999996,2.9189999999999996
24280,1352853332.911,9353200,23791,-16445,1593.2520000000002,830.921,2.88,2.93
24299,1352853332.951,9353200,23758,-16423,1593.29,828.682,2.8289999999999997,2.862
24318,1352853332.99,9353200,23723,-16412,1593.0439999999999,852.8589999999999,2.7710000000000004,2.822
24337,1352853333.028,9353200,23673,-16386,1590.405,952.0319999999999,2.745,2.812
24356,1352853333.065,9353200,23632,-16372,1587.481,957.2760000000001,2.7710000000000004,2.84
24375,1352853333.102,9353200,23593,-16354,1593.501,966.442,2.7510000000000003,2.8110000000000004
24394,1352853333.142,9353200,23543,-16334,1602.7420000000002,969.303,2.728,2.806
24413,1352853333.181,9353200,23497,-16305,1604.756,994.3489999999999,2.69,2.785
24432,1352853333.217,9353200,23449,-16280,1607.901,1034.636,2.648,2.74
24451,1352853333.253,9353200,23411,-16259,1609.7120000000002,1056.999,2.675,2.755
24470,1352853333.2910001,9353200,23375,-16246,1603.271,999.85,2.7030000000000003,2.753
24489,1352853333.33,9353200,23359,-16243,1596.594,943.08,2.7310000000000003,2.7739999999999996
24508,1352853333.368,9353200,23339,-16242,1594.7120000000002,904.03,2.7119999999999997,2.793
24527,1352853333.405,9353200,23286,-16223,1591.0810000000001,939.914,2.7230000000000003,2.765
24546,1352853333.443,9353200,23244,-16199,1587.624,1006.1139999999999,2.7039999999999997,2.7569999999999997
24565,1352853333.48,9353200,23192,-16173,1598.94,1051.7939999999999,2.76,2.81
24584,1352853333.519,9353200,23167,-16157,1603.2820000000002,1013.453,2.734,2.8510000000000004
24603,1352853333.558,9353200,23140,-16146,1588.7379999999998,948.446,2.805,2.908
24622,1352853333.599,9353200,23119,-16148,1573.604,917.89,2.906,2.9539999999999997
24641,1352853333.6330001,9353200,23105,-16149,1569.4260000000002,874.512,2.852,2.926
24660,1352853333.669,9353200,23085,-16154,1566.024,867.189,2.865,2.895
24679,1352853333.706,9353200,23038,-16128,1567.5970000000002,891.8789999999999,2.802,2.863
24698,1352853333.744,9353200,22969,-16090,1601.306,971.36,2.7769999999999997,2.7910000000000004
24717,1352853333.7810001,9353200,22919,-16051,1617.065,1010.245,2.6710000000000003,2.7039999999999997
24736,1352853333.816,9353200,22863,-16020,1614.194,1013.7439999999999,2.6180000000000003,2.653
24755,1352853333.852,9353200,22849,-15999,1609.787,962.007,2.571,2.641
24774,1352853333.889,9353200,22824,-15976,1606.0439999999999,1015.695,2.572,2.615
24793,1352853333.927,9353200,22815,-15948,1601.4979999999998,990.826,2.5660000000000003,2.5869999999999997
24812,1352853333.963,9353200,22765,-15914,1609.886,994.877,2.6239999999999997,2.557
24831,1352853334.0,9353200,22732,-15893,1611.342,1023.717,2.583,2.559
24850,1352853334.035,9353200,22710,-15884,1609.243,1007.7389999999999,2.5989999999999998,2.595
24869,1352853334.073,9353200,22664,-15854,1630.453,1071.292,2.487,2.53
24888,1352853334.111,9353200,22620,-15809,1635.648,1163.7160000000001,2.414,2.474
24907,1352853334.148,9353200,22584,-15795,1628.996,1162.863,2.479,2.478
24926,1352853334.185,9353200,22548,-15783,1622.2520000000002,1134.636,2.456,2.498
24945,1352853334.222,9353200,22532,-15778,1602.089,1074.318,2.48,2.542
24964,1352853334.257,9353200,22516,-15781,1582.0929999999998,1018.528,2.555,2.535
24983,1352853334.3,9353200,22482,-15780,1561.371,967.48,2.5540000000000003,2.588
