,time,id,x,y,z,velocity,angle of motion,facing angle
16429,1352853316.846,9351601,15384,-8806,1647.7820000000002,1441.075,2.444,0.0
16445,1352853316.882,9351601,15382,-8802,1640.5529999999999,1442.194,2.44,1.834
16461,1352853316.922,9351601,15336,-8766,1631.4,1357.931,2.484,2.427
16477,1352853316.9589999,9351601,15300,-8746,1622.5739999999998,1336.3529999999998,2.5610000000000004,2.4930000000000003
16493,1352853316.996,9351601,15262,-8698,1625.305,1360.273,2.441,2.4730000000000003
16509,1352853317.034,9351601,15219,-8660,1626.957,1411.1,2.467,2.44
16525,1352853317.076,9351601,15163,-8599,1626.145,1490.274,2.427,2.417
16541,1352853317.112,9351601,15111,-8550,1625.3,1471.3570000000002,2.426,2.392
16557,1352853317.15,9351601,15076,-8502,1621.399,1464.2279999999998,2.353,2.35
16573,1352853317.187,9351601,15031,-8453,1616.983,1419.3029999999999,2.325,2.335
16589,1352853317.226,9351601,14995,-8421,1611.109,1474.239,2.324,2.325
16605,1352853317.263,9351601,14957,-8374,1607.3410000000001,1514.9029999999998,2.3609999999999998,2.355
16621,1352853317.3,9351601,14911,-8344,1612.031,1566.029,2.4290000000000003,2.377
16637,1352853317.337,9351601,14863,-8291,1609.8629999999998,1659.132,2.4459999999999997,2.364
16653,1352853317.3739998,9351601,14818,-8241,1608.453,1621.997,2.3930000000000002,2.378
16669,1352853317.411,9351601,14781,-8200,1669.184,1661.967,2.415,2.372
16685,1352853317.448,9351601,14744,-8168,1689.461,1642.558,2.4090000000000003,2.355
16701,1352853317.4819999,9351601,14704,-8124,1685.455,1675.79,2.333,2.3609999999999998
16717,1352853317.517,9351601,14676,-8097,1682.096,1627.628,2.299,2.295
16733,1352853317.552,9351601,14641,-8057,1676.981,1690.97,2.303,2.311
16749,1352853317.59,9351601,14587,-8026,1676.94,1667.277,2.37,2.421
16765,1352853317.6269999,9351601,14536,-7992,1674.675,1628.247,2.394,2.471
16781,1352853317.667,9351601,14479,-7946,1673.094,1600.6170000000002,2.412,2.4530000000000003
16797,1352853317.703,9351601,14435,-7916,1672.003,1586.4820000000002,2.4019999999999997,2.396
16813,1352853317.7419999,9351601,14397,-7885,1664.256,1550.453,2.423,2.387
16829,1352853317.778,9351601,14372,-7864,1656.967,1494.8120000000001,2.2969999999999997,2.349
16845,1352853317.818,9351601,14321,-7814,1654.654,1539.2920000000001,2.342,2.334
16861,1352853317.8569999,9351601,14313,-7787,1685.2089999999998,1389.989,2.342,2.3040000000000003
16877,1352853317.894,9351601,14297,-7777,1708.683,1203.277,2.395,2.263
16893,1352853317.932,9351601,14213,-7757,1698.934,1292.225,2.492,2.375
16909,1352853317.9689999,9351601,14169,-7737,1688.842,1194.496,2.456,2.391
16925,1352853318.0089998,9351601,14149,-7717,1684.836,1118.204,2.4459999999999997,2.36
16941,1352853318.048,9351601,14137,-7708,1681.3010000000002,1080.677,2.392,2.353
16957,1352853318.087,9351601,14106,-7674,1674.18,1046.296,2.349,2.378
16973,1352853318.1269999,9351601,14081,-7643,1720.6960000000001,1062.68,2.339,2.383
16989,1352853318.164,9351601,14035,-7611,1741.019,1180.97,2.44,2.4090000000000003
17005,1352853318.199,9351601,14013,-7565,1745.533,1251.373,2.401,2.338
17021,1352853318.236,9351601,13987,-7511,1747.4979999999998,1206.672,2.293,2.23
17037,1352853318.273,9351601,13939,-7472,1747.3970000000002,1230.597,2.244,2.27
17053,1352853318.311,9351601,13906,-7430,1746.932,1211.61,2.2430000000000003,2.3280000000000003
17069,1352853318.35,9351601,13863,-7401,1737.256,1230.131,2.2640000000000002,2.381
17085,1352853318.388,9351601,13840,-7377,1744.5529999999999,1207.024,2.275,2.353
17101,1352853318.425,9351601,13831,-7365,1749.287,1143.576,2.314,2.352
17117,1352853318.464,9351601,13789,-7351,1747.4820000000002,1083.91,2.406,2.454
17133,1352853318.503,9351601,13766,-7348,1745.504,1049.5819999999999,2.44,2.477
17149,1352853318.543,9351601,13740,-7329,1742.249,981.416,2.405,2.475
17165,1352853318.579,9351601,13733,-7319,1739.164,948.5039999999999,2.378,2.439
17181,1352853318.6169999,9351601,13682,-7286,1736.925,1028.236,2.44,2.428
17197,1352853318.654,9351601,13665,-7269,1735.0810000000001,973.961,2.427,2.412
17213,1352853318.689,9351601,13652,-7246,1733.207,949.372,2.4330000000000003,2.428
17229,1352853318.727,9351601,13591,-7190,1729.465,1026.848,2.4,2.378
17245,1352853318.764,9351601,13565,-7147,1725.715,1032.997,2.359,2.305
17261,1352853318.801,9351601,13522,-7109,1724.1970000000001,1069.711,2.2880000000000003,2.28
17277,1352853318.837,9351601,13484,-7077,1722.516,1060.103,2.358,2.319
17294,1352853318.8730001,9351601,13441,-7067,1741.481,950.669,2.412,2.387
17311,1352853318.912,9351601,13420,-7055,1755.52,909.072,2.4819999999999998,2.434
17328,1352853318.951,9351601,13353,-7036,1751.719,981.3760000000001,2.509,2.501
17345,1352853318.99,9351601,13301,-7013,1748.224,1010.199,2.476,2.503
17362,1352853319.03,9351601,13266,-6981,1744.733,1023.378,2.436,2.465
17379,1352853319.068,9351601,13240,-6954,1740.8729999999998,1057.077,2.411,2.4130000000000003
17396,1352853319.105,9351601,13221,-6916,1736.09,1035.428,2.345,2.3930000000000002
17413,1352853319.1460001,9351601,13180,-6878,1734.17,1061.76,2.3169999999999997,2.369
17430,1352853319.185,9351601,13141,-6826,1733.859,1111.887,2.261,2.3480000000000003
17447,1352853319.221,9351601,13096,-6783,1733.7160000000001,1184.881,2.271,2.355
17464,1352853319.263,9351601,13070,-6748,1730.9379999999999,1225.752,2.272,2.286
17481,1352853319.299,9351601,13043,-6718,1728.531,1209.539,2.34,2.2840000000000003
17498,1352853319.336,9351601,13007,-6683,1721.979,1214.47,2.283,2.298
17515,1352853319.375,9351601,12959,-6653,1715.001,1234.373,2.307,2.3169999999999997
17532,1352853319.414,9351601,12911,-6620,1721.533,1197.302,2.303,2.343
17549,1352853319.453,9351601,12849,-6579,1715.6270000000002,1263.128,2.34,2.401
17566,1352853319.49,9351601,12812,-6541,1708.89,1309.008,2.364,2.396
17583,1352853319.527,9351601,12773,-6504,1703.221,1343.724,2.3680000000000003,2.3819999999999997
17600,1352853319.562,9351601,12768,-6483,1697.711,1310.268,2.338,2.3480000000000003
17617,1352853319.598,9351601,12736,-6465,1691.7820000000002,1316.168,2.379,2.327
17634,1352853319.6360002,9351601,12708,-6452,1686.0729999999999,1241.684,2.352,2.314
17651,1352853319.675,9351601,12671,-6424,1725.487,1241.425,2.362,2.322
17668,1352853319.715,9351601,12634,-6388,1734.444,1209.663,2.379,2.344
17685,1352853319.7510002,9351601,12571,-6347,1731.38,1282.485,2.386,2.388
17702,1352853319.79,9351601,12537,-6310,1726.8770000000002,1242.001,2.344,2.3280000000000003
17719,1352853319.83,9351601,12515,-6290,1722.425,1159.3,2.3169999999999997,2.3480000000000003
17736,1352853319.869,9351601,12475,-6263,1716.658,1158.7939999999999,2.342,2.345
17753,1352853319.9060001,9351601,12463,-6261,1711.2939999999999,990.0939999999999,2.416,2.363
17770,1352853319.943,9351601,12435,-6229,1705.486,949.7769999999999,2.355,2.336
17787,1352853319.984,9351601,12415,-6206,1707.997,941.175,2.287,2.2769999999999997
17804,1352853320.023,9351601,12405,-6189,1709.717,912.14,2.249,2.2840000000000003
17821,1352853320.06,9351601,12375,-6150,1706.245,919.654,2.24,2.281
17838,1352853320.097,9351601,12338,-6117,1702.595,975.355,2.291,2.2769999999999997
17855,1352853320.1339998,9351601,12105,-6067,1698.485,1346.1589999999999,2.535,2.388
17872,1352853320.171,9351601,12072,-6029,1691.9470000000001,1286.605,2.425,2.374
17890,1352853320.2089999,9351601,12079,-5985,1683.0870000000002,1128.17,2.311,2.303
17908,1352853320.2489998,9351601,12047,-5929,1678.0410000000002,1180.392,2.285,2.302
17926,1352853320.286,9351601,12025,-5870,1672.135,1138.309,2.217,2.248
17944,1352853320.321,9351601,11991,-5797,1665.1229999999998,1174.017,2.178,2.2230000000000003
17962,1352853320.359,9351601,11949,-5719,1655.6070000000002,1312.24,2.157,2.237
17980,1352853320.397,9351601,11904,-5677,1651.338,1327.335,2.197,2.249
17998,1352853320.434,9351601,11847,-5612,1643.085,1434.7320000000002,2.1430000000000002,2.265
18016,1352853320.473,9351601,11800,-5547,1636.967,1499.602,2.182,2.262
18034,1352853320.515,9351601,11751,-5481,1633.454,1544.921,2.217,2.273
18052,1352853320.554,9351601,11739,-5457,1627.71,1531.4920000000002,2.225,2.239
18070,1352853320.591,9351601,11672,-5441,1621.345,1588.16,2.358,2.3209999999999997
18088,1352853320.629,9351601,11612,-5397,1613.861,1576.244,2.4330000000000003,2.34
18106,1352853320.67,9351601,11557,-5360,1639.4460000000001,1528.213,2.4659999999999997,2.352
18124,1352853320.7089999,9351601,11543,-5331,1663.12,1436.455,2.397,2.3280000000000003
18141,1352853320.7480001,9351601,11503,-5272,1662.399,1440.484,2.32,2.3080000000000003
18158,1352853320.788,9351601,11474,-5244,1654.895,1397.094,2.302,2.3
18175,1352853320.827,9351601,11439,-5217,1645.858,1408.026,2.313,2.286
18192,1352853320.8660002,9351601,11380,-5160,1637.579,1463.9460000000001,2.339,2.262
18209,1352853320.905,9351601,11321,-5115,1626.864,1456.4360000000001,2.347,2.249
18225,1352853320.943,9351601,11270,-5067,1640.645,1503.496,2.299,2.258
18241,1352853320.98,9351601,11239,-5009,1644.497,1505.701,2.244,2.2430000000000003
18257,1352853321.016,9351601,11189,-4947,1655.694,1549.881,2.245,2.233
18273,1352853321.052,9351601,11146,-4902,1655.618,1606.8310000000001,2.248,2.23
18289,1352853321.091,9351601,11113,-4873,1644.145,1579.9370000000001,2.217,2.2230000000000003
18305,1352853321.1260002,9351601,11108,-4844,1656.126,1570.056,2.218,2.195
18321,1352853321.162,9351601,11098,-4791,1664.057,1542.74,2.142,2.15
18337,1352853321.199,9351601,11063,-4752,1662.664,1521.5910000000001,2.144,2.133
18353,1352853321.238,9351601,11035,-4720,1658.84,1529.604,2.175,2.114
18369,1352853321.276,9351601,11004,-4666,1650.266,1541.256,2.07,2.13
18385,1352853321.316,9351601,10976,-4627,1639.4389999999999,1472.96,2.102,2.151
18401,1352853321.351,9351601,10944,-4585,1634.224,1494.375,2.085,2.147
18417,1352853321.388,9351601,10914,-4563,1631.017,1428.98,2.11,2.1319999999999997
18433,1352853321.429,9351601,10871,-4524,1625.941,1489.866,2.158,2.127
18449,1352853321.465,9351601,10843,-4479,1616.674,1430.632,2.112,2.142
18465,1352853321.503,9351601,10814,-4455,1607.227,1372.013,2.161,2.167
18481,1352853321.5410001,9351601,10777,-4430,1627.1670000000001,1302.32,2.217,2.215
18497,1352853321.574,9351601,10749,-4399,1632.19,1343.871,2.174,2.206
18513,1352853321.608,9351601,10727,-4358,1626.391,1316.84,2.209,2.229
18529,1352853321.6430001,9351601,10695,-4319,1623.7079999999999,1303.195,2.209,2.249
18545,1352853321.681,9351601,10659,-4271,1644.767,1361.6960000000001,2.2640000000000002,2.282
18561,1352853321.7189999,9351601,10624,-4242,1650.557,1303.52,2.295,2.295
18578,1352853321.7589998,9351601,10589,-4207,1645.385,1265.865,2.273,2.326
18595,1352853321.797,9351601,10549,-4179,1639.759,1184.337,2.311,2.378
18612,1352853321.833,9351601,10526,-4174,1635.0529999999999,1150.844,2.407,2.439
18629,1352853321.868,9351601,10479,-4149,1626.345,1146.442,2.498,2.53
18646,1352853321.905,9351601,10438,-4116,1619.473,1149.413,2.48,2.511
18663,1352853321.941,9351601,10406,-4105,1613.981,1090.073,2.523,2.5469999999999997
18681,1352853321.976,9351601,10368,-4060,1603.2879999999998,1150.072,2.492,2.505
18699,1352853322.0110002,9351601,10325,-4024,1595.315,1195.671,2.517,2.487
18717,1352853322.048,9351601,10283,-3990,1635.463,1215.802,2.4930000000000003,2.492
18735,1352853322.0839999,9351601,10256,-3957,1662.54,1238.455,2.43,2.454
18753,1352853322.125,9351601,10207,-3906,1699.135,1235.485,2.401,2.439
18771,1352853322.164,9351601,10170,-3858,1701.1729999999998,1268.868,2.4,2.458
18789,1352853322.202,9351601,10118,-3806,1687.15,1327.645,2.455,2.464
18807,1352853322.237,9351601,10072,-3774,1678.749,1403.876,2.528,2.498
18825,1352853322.274,9351601,10039,-3745,1692.229,1336.521,2.476,2.481
18843,1352853322.311,9351601,10018,-3709,1700.481,1311.158,2.485,2.4730000000000003
18861,1352853322.348,9351601,9998,-3663,1689.704,1315.872,2.428,2.465
18879,1352853322.385,9351601,9963,-3617,1680.984,1332.021,2.47,2.471
18897,1352853322.423,9351601,9928,-3579,1673.4920000000002,1359.9389999999999,2.481,2.475
18915,1352853322.46,9351601,9898,-3547,1665.1429999999998,1358.725,2.506,2.5639999999999996
18932,1352853322.497,9351601,9865,-3511,1662.7320000000002,1376.578,2.465,2.53
