,time,id,x,y,z,velocity,angle of motion,facing angle
39638,1352853368.978,9360900,15927,-11378,1686.8929999999998,1408.648,2.404,0.0
39650,1352853369.013,9360900,15925,-11378,1686.8929999999998,1401.727,2.394,2.614
39662,1352853369.048,9360900,15889,-11345,1686.8929999999998,1416.547,2.435,2.222
39674,1352853369.085,9360900,15852,-11308,1686.8929999999998,1361.421,2.424,2.259
39686,1352853369.122,9360900,15813,-11235,1680.6670000000001,1319.32,2.157,2.009
39698,1352853369.159,9360900,15792,-11179,1673.326,1278.119,2.061,1.994
39710,1352853369.195,9360900,15755,-11147,1669.614,1301.411,2.146,2.0780000000000003
39722,1352853369.236,9360900,15714,-11112,1666.04,1337.0639999999999,2.145,2.096
39735,1352853369.274,9360900,15664,-11071,1660.145,1408.826,2.198,2.1630000000000003
39748,1352853369.311,9360900,15646,-11043,1695.741,1344.842,2.117,2.099
39761,1352853369.35,9360900,15642,-11022,1722.046,1224.678,2.039,2.0140000000000002
39774,1352853369.388,9360900,15592,-10963,1715.87,1297.138,2.106,2.121
39787,1352853369.427,9360900,15554,-10913,1711.971,1349.7079999999999,2.1109999999999998,2.101
39800,1352853369.465,9360900,15509,-10877,1706.836,1392.976,2.122,2.136
39813,1352853369.5010002,9360900,15479,-10835,1707.1370000000002,1343.356,2.1109999999999998,2.147
39826,1352853369.537,9360900,15457,-10796,1707.1370000000002,1364.737,2.125,2.157
39839,1352853369.574,9360900,15316,-10716,1699.453,1709.085,2.301,2.412
39852,1352853369.611,9360900,15290,-10671,1691.54,1636.527,2.258,2.367
39865,1352853369.647,9360900,15275,-10630,1690.02,1584.547,2.24,2.267
39878,1352853369.682,9360900,15265,-10590,1686.239,1463.243,2.246,2.2230000000000003
39891,1352853369.72,9360900,15309,-10790,1681.759,972.6080000000001,2.661,2.483
39904,1352853369.7580001,9360900,15253,-10831,1678.4170000000001,1003.913,2.825,2.65
39918,1352853369.798,9360900,15206,-10808,1683.941,965.5139999999999,2.699,2.6710000000000003
39932,1352853369.836,9360900,15154,-10755,1683.38,977.56,2.623,2.667
39946,1352853369.8760002,9360900,15129,-10724,1681.6629999999998,973.077,2.593,2.605
39960,1352853369.913,9360900,15099,-10689,1677.162,954.074,2.565,2.6260000000000003
39974,1352853369.957,9360900,15046,-10618,1676.9589999999998,1000.671,2.478,2.59
39988,1352853369.996,9360900,15007,-10572,1676.915,995.6410000000001,2.541,2.571
40002,1352853370.035,9360900,14979,-10517,1676.8229999999999,1033.183,2.444,2.516
40016,1352853370.073,9360900,14934,-10412,1675.97,1095.0430000000001,2.351,2.412
40030,1352853370.113,9360900,14895,-10390,1675.986,1077.859,2.338,2.421
40044,1352853370.15,9360900,14868,-10361,1675.986,986.45,2.377,2.458
40058,1352853370.189,9360900,14854,-10264,1674.764,1199.031,2.273,2.517
40072,1352853370.227,9360900,14791,-10217,1674.842,1346.003,2.27,2.476
40086,1352853370.264,9360900,14743,-10177,1675.098,1353.921,2.272,2.467
40100,1352853370.302,9360900,14692,-10131,1673.3229999999999,1379.036,2.281,2.427
40114,1352853370.338,9360900,14641,-10073,1671.918,1446.033,2.307,2.4
40128,1352853370.3730001,9360900,14598,-10006,1667.547,1511.9979999999998,2.298,2.346
40142,1352853370.41,9360900,14566,-9939,1663.932,1583.241,2.241,2.301
40156,1352853370.446,9360900,14519,-9857,1662.366,1716.604,2.24,2.296
40170,1352853370.485,9360900,14478,-9779,1659.9289999999999,1733.296,2.2319999999999998,2.266
