,time,id,x,y,z,velocity,angle of motion,facing angle
58132,1352853423.111,9370300,-8251,-9504,1711.2720000000002,589.447,2.748,0.0
58143,1352853423.144,9370300,-8252,-9505,1713.585,613.2040000000001,2.7319999999999998,2.491
58154,1352853423.18,9370300,-8271,-9491,1702.763,648.066,2.6710000000000003,2.5380000000000003
58165,1352853423.217,9370300,-8290,-9465,1700.839,687.6010000000001,2.589,2.571
58176,1352853423.253,9370300,-8309,-9449,1715.912,709.575,2.539,2.528
58187,1352853423.293,9370300,-8336,-9420,1717.6760000000002,720.923,2.469,2.5069999999999997
58198,1352853423.331,9370300,-8360,-9382,1710.229,767.806,2.4530000000000003,2.472
58210,1352853423.369,9370300,-8376,-9353,1709.61,801.578,2.421,2.384
58222,1352853423.403,9370300,-8392,-9329,1578.846,806.74,2.35,2.3890000000000002
58234,1352853423.438,9370300,-8417,-9309,1569.18,821.55,2.316,2.329
58246,1352853423.475,9370300,-8440,-9294,1572.481,839.2130000000001,2.339,2.307
58258,1352853423.5110002,9370300,-8458,-9279,1779.5339999999999,848.664,2.303,2.276
58270,1352853423.546,9370300,-8473,-9247,1790.844,875.905,2.318,2.249
58282,1352853423.583,9370300,-8486,-9228,1771.942,849.702,2.33,2.2640000000000002
58294,1352853423.619,9370300,-8504,-9198,1775.8129999999999,829.87,2.217,2.202
58306,1352853423.657,9370300,-8525,-9160,1785.71,829.543,2.164,2.177
58318,1352853423.691,9370300,-8533,-9134,1787.132,814.0939999999999,2.101,2.13
58330,1352853423.728,9370300,-8548,-9093,1809.105,851.034,2.1319999999999997,2.114
58342,1352853423.764,9370300,-8559,-9051,1814.1889999999999,861.408,2.129,2.146
58354,1352853423.802,9370300,-8569,-9014,1812.862,933.294,2.061,2.088
58366,1352853423.839,9370300,-8601,-8979,1841.473,902.453,2.033,2.086
58378,1352853423.8730001,9370300,-8614,-8956,1844.5520000000001,939.164,2.056,2.092
58390,1352853423.911,9370300,-8632,-8924,1641.6660000000002,940.5139999999999,2.073,2.0980000000000003
58402,1352853423.947,9370300,-8662,-8906,1578.019,935.85,2.057,2.0909999999999997
58414,1352853423.986,9370300,-8691,-8894,1363.87,893.1139999999999,2.119,2.127
58426,1352853424.0210001,9370300,-8726,-8873,1323.215,860.257,2.145,2.149
58438,1352853424.061,9370300,-8756,-8853,1558.037,887.437,2.146,2.162
58450,1352853424.098,9370300,-8780,-8828,1639.069,819.47,2.127,2.17
58462,1352853424.1339998,9370300,-8799,-8804,1658.335,795.834,2.09,2.114
58475,1352853424.173,9370300,-8821,-8771,1666.267,865.836,2.063,2.074
58487,1352853424.207,9370300,-8836,-8760,1671.124,873.6669999999999,2.0380000000000003,2.046
58499,1352853424.245,9370300,-8860,-8733,1635.46,891.7489999999999,2.106,2.0580000000000003
58511,1352853424.282,9370300,-8881,-8705,1634.408,949.07,2.088,2.0669999999999997
58523,1352853424.318,9370300,-8892,-8690,1693.4879999999998,955.552,2.073,2.046
58535,1352853424.352,9370300,-8922,-8658,1698.135,995.5269999999999,2.089,2.072
58548,1352853424.387,9370300,-8975,-8623,1716.135,1027.84,2.131,2.153
58561,1352853424.424,9370300,-9014,-8602,1722.1589999999999,1079.474,2.177,2.1630000000000003
58574,1352853424.462,9370300,-9055,-8551,1745.3629999999998,1085.337,2.191,2.157
