,time,id,x,y,z,velocity,angle of motion,facing angle
14942,1352853312.818,9351201,45710,-23765,1562.969,1149.121,2.386,0.0
14954,1352853312.855,9351201,45710,-23764,1562.815,1147.76,2.371,2.41
14966,1352853312.891,9351201,45680,-23723,1562.6370000000002,1117.245,2.326,2.457
14978,1352853312.928,9351201,45656,-23687,1581.601,1136.604,2.286,2.426
14990,1352853312.966,9351201,45638,-23654,1591.0539999999999,1097.433,2.263,2.364
15002,1352853313.004,9351201,45614,-23630,1589.76,1144.46,2.313,2.344
15014,1352853313.039,9351201,45590,-23604,1588.375,1102.391,2.386,2.385
15026,1352853313.072,9351201,45552,-23590,1585.628,1141.651,2.439,2.419
15038,1352853313.106,9351201,45512,-23580,1582.9070000000002,1161.8039999999999,2.435,2.434
15050,1352853313.1430001,9351201,45478,-23554,1582.723,1180.138,2.4459999999999997,2.4419999999999997
15062,1352853313.182,9351201,45448,-23521,1582.723,1163.518,2.419,2.443
15074,1352853313.218,9351201,45463,-23538,1581.935,1117.6680000000001,2.479,2.508
15086,1352853313.254,9351201,45366,-23528,1577.6889999999999,1267.7830000000001,2.508,2.5639999999999996
15098,1352853313.2910001,9351201,45300,-23498,1574.896,1283.5739999999998,2.52,2.59
15110,1352853313.326,9351201,45203,-23474,1572.918,1353.355,2.609,2.576
15122,1352853313.362,9351201,45135,-23464,1571.9589999999998,1304.8039999999999,2.614,2.595
15134,1352853313.401,9351201,45073,-23454,1571.63,1295.761,2.63,2.648
15146,1352853313.441,9351201,45051,-23445,1572.056,1221.529,2.677,2.66
15158,1352853313.4789999,9351201,45061,-23437,1572.6789999999999,1144.935,2.6839999999999997,2.772
15170,1352853313.517,9351201,45013,-23418,1572.55,1141.863,2.7430000000000003,2.775
15182,1352853313.554,9351201,44994,-23430,1572.6170000000002,1065.12,2.8680000000000003,2.8989999999999996
15194,1352853313.591,9351201,44834,-23419,1569.235,1257.587,2.935,2.95
15206,1352853313.629,9351201,44724,-23409,1567.432,1312.6670000000001,2.8939999999999997,2.943
15218,1352853313.668,9351201,44758,-23475,1569.964,1210.8,3.043,3.0
15230,1352853313.7089999,9351201,44777,-23466,1571.154,1045.386,2.9789999999999996,2.9819999999999998
15242,1352853313.747,9351201,44719,-23463,1570.655,1136.369,2.9330000000000003,2.9960000000000004
15254,1352853313.784,9351201,44650,-23487,1565.2820000000002,1155.127,2.925,2.9939999999999998
15266,1352853313.821,9351201,44611,-23496,1561.9489999999998,1188.64,2.9610000000000003,3.022
15278,1352853313.859,9351201,44586,-23475,1569.121,1069.547,3.083,3.114
15290,1352853313.898,9351201,44560,-23462,1572.9070000000002,1032.642,3.117,3.136
15303,1352853313.936,9351201,44523,-23460,1571.9720000000002,999.482,3.097,3.114
15316,1352853313.975,9351201,44501,-23446,1572.499,962.842,3.128,3.116
15329,1352853314.012,9351201,44441,-23466,1569.809,982.53,-3.0580000000000003,-3.111
15342,1352853314.047,9351201,44432,-23435,1574.5,975.061,-3.096,3.1239999999999997
15355,1352853314.085,9351201,44378,-23404,1575.599,1032.758,-3.1180000000000003,3.097
15369,1352853314.122,9351201,44327,-23376,1576.236,1034.973,-3.1069999999999998,3.13
15383,1352853314.16,9351201,44277,-23393,1576.043,1073.778,-3.015,-3.063
15397,1352853314.201,9351201,44234,-23388,1575.832,1059.95,-3.005,-3.0589999999999997
15411,1352853314.2389998,9351201,44185,-23382,1575.695,1097.911,-2.968,-3.048
15425,1352853314.275,9351201,44087,-23388,1575.5770000000002,1128.775,-2.7260000000000004,-2.912
15439,1352853314.311,9351201,44025,-23376,1575.683,1156.183,-2.792,-2.887
15453,1352853314.347,9351201,43979,-23374,1576.369,1149.462,-2.839,-2.904
15467,1352853314.3830001,9351201,43936,-23391,1576.253,1140.55,-2.7689999999999997,-2.8680000000000003
15481,1352853314.422,9351201,43891,-23382,1576.819,1113.9360000000001,-2.8339999999999996,-2.889
15495,1352853314.458,9351201,43821,-23370,1576.969,1154.269,-2.997,-3.032
15509,1352853314.494,9351201,43758,-23346,1576.999,1178.871,3.137,3.134
15523,1352853314.532,9351201,43698,-23354,1575.984,1268.386,-3.0460000000000003,-3.122
15537,1352853314.57,9351201,43621,-23334,1574.7720000000002,1333.765,-3.1189999999999998,3.092
15551,1352853314.606,9351201,43565,-23301,1574.695,1412.8,3.111,3.0010000000000003
15565,1352853314.6430001,9351201,43482,-23250,1574.866,1495.1,3.0260000000000002,2.9
15579,1352853314.68,9351201,43399,-23460,1562.555,1598.5610000000001,-2.825,-2.9560000000000004
15593,1352853314.716,9351201,43284,-23447,1559.805,1662.991,-2.909,-2.969
15607,1352853314.754,9351201,43202,-23435,1554.139,1674.76,-3.0389999999999997,-3.0410000000000004
15621,1352853314.792,9351201,43135,-23454,1537.6989999999998,1686.224,-3.009,-3.05
15635,1352853314.829,9351201,43140,-23328,1527.743,1551.31,2.964,3.008
15649,1352853314.8660002,9351201,43090,-23322,1517.52,1482.869,2.997,3.032
15663,1352853314.907,9351201,43006,-23244,1525.3410000000001,1647.6670000000001,2.878,2.903
15677,1352853314.944,9351201,42933,-23220,1525.882,1781.764,2.897,2.897
15691,1352853314.984,9351201,42861,-23116,1542.859,1825.3229999999999,2.815,2.7560000000000002
15705,1352853315.022,9351201,42806,-23079,1545.1870000000001,1754.424,2.805,2.735
15719,1352853315.06,9351201,42751,-23157,1527.5479999999998,1629.366,2.975,2.926
15733,1352853315.097,9351201,42714,-23203,1514.632,1552.31,3.0810000000000004,3.011
15747,1352853315.1339998,9351201,42813,-23725,1412.6170000000002,1060.6789999999999,-2.6510000000000002,-2.7260000000000004
15761,1352853315.171,9351201,42664,-23717,1408.418,1347.316,-2.75,-2.7769999999999997
15775,1352853315.205,9351201,42526,-23684,1415.606,1559.309,-2.9760000000000004,-2.9539999999999997
15789,1352853315.243,9351201,42510,-23671,1410.2879999999998,1462.7060000000001,-3.0669999999999997,-3.032
15803,1352853315.282,9351201,42446,-23678,1395.37,1487.4189999999999,-3.123,-3.06
15817,1352853315.317,9351201,42397,-23676,1393.408,1378.535,3.11,-3.114
15831,1352853315.356,9351201,42402,-23608,1389.7839999999999,1173.4669999999999,2.8689999999999998,3.013
15845,1352853315.395,9351201,42396,-23599,1383.1370000000002,1109.5739999999998,2.95,3.1
15859,1352853315.432,9351201,42412,-23633,1371.078,913.363,-3.0439999999999996,-2.951
15873,1352853315.468,9351201,42460,-23676,1364.1770000000001,781.808,-2.678,-2.6830000000000003
15888,1352853315.506,9351201,42085,-23396,1488.826,1659.866,2.6510000000000002,2.719
