,time,id,x,y,z,velocity,angle of motion,facing angle
53739,1352853410.069,9365000,46050,-19660,1561.7879999999998,643.21,-1.915,0.0
53754,1352853410.108,9365000,46049,-19657,1639.483,643.08,-1.921,1.3230000000000002
53769,1352853410.148,9365000,46032,-19679,1615.836,719.4680000000001,-2.023,-2.17
53784,1352853410.187,9365000,46022,-19714,1637.779,690.498,-1.9669999999999999,-2.0069999999999997
53799,1352853410.225,9365000,46014,-19743,1665.3270000000002,731.508,-1.9,-1.9069999999999998
53814,1352853410.264,9365000,45997,-19790,1698.22,735.187,-1.9480000000000002,-1.868
53829,1352853410.301,9365000,45986,-19816,1692.0539999999999,668.535,-1.895,-1.829
53844,1352853410.341,9365000,45971,-19826,1695.924,642.592,-1.9409999999999998,-1.8519999999999999
53859,1352853410.3760002,9365000,45945,-19863,1691.194,667.872,-1.985,-1.9
53874,1352853410.413,9365000,45928,-19884,1683.829,658.192,-1.984,-1.895
53889,1352853410.449,9365000,45892,-19889,1676.924,622.93,-2.029,-1.9509999999999998
53903,1352853410.484,9365000,45858,-19891,1669.2920000000001,658.447,-2.1180000000000003,-2.048
53917,1352853410.525,9365000,45815,-19910,1662.451,746.385,-2.218,-2.092
53931,1352853410.562,9365000,45770,-19938,1655.136,683.074,-2.221,-2.089
53945,1352853410.602,9365000,45741,-19964,1649.3339999999998,703.7460000000001,-2.135,-2.094
53959,1352853410.641,9365000,45704,-19996,1642.325,766.4730000000001,-2.166,-2.056
53973,1352853410.679,9365000,45656,-20037,1632.868,825.808,-2.151,-2.009
53987,1352853410.718,9365000,45600,-20077,1620.9470000000001,839.7739999999999,-2.081,-1.9409999999999998
54001,1352853410.756,9365000,45539,-20133,1604.8020000000001,967.778,-1.9609999999999999,-1.7730000000000001
54014,1352853410.799,9365000,45497,-20180,1595.036,998.451,-1.954,-1.7180000000000002
54027,1352853410.838,9365000,45464,-20193,1595.8829999999998,990.418,-1.9880000000000002,-1.794
54040,1352853410.875,9365000,45417,-20200,1589.7,926.956,-1.9980000000000002,-1.87
54053,1352853410.914,9365000,45396,-20221,1588.549,907.078,-1.982,-1.874
54066,1352853410.953,9365000,45360,-20245,1584.755,926.2389999999999,-2.051,-1.935
54079,1352853410.9910002,9365000,45292,-20300,1579.213,900.347,-2.081,-1.9609999999999999
