,time,id,x,y,z,velocity,angle of motion,facing angle
29566,1352853345.1069999,9354500,31741,-19662,1147.296,1835.66,2.75,0.0
29581,1352853345.144,9354500,31739,-19663,1195.47,1828.1889999999999,2.765,2.27
29596,1352853345.181,9354500,31685,-19644,1230.131,1709.149,2.7569999999999997,2.661
29611,1352853345.218,9354500,31625,-19621,1222.065,1658.599,2.6919999999999997,2.6919999999999997
29626,1352853345.257,9354500,31573,-19586,1215.266,1587.595,2.6510000000000002,2.693
29641,1352853345.295,9354500,31520,-19554,1210.147,1544.1589999999999,2.662,2.665
29656,1352853345.332,9354500,31462,-19454,1210.9769999999999,1532.46,2.477,2.542
29671,1352853345.372,9354500,31395,-19347,1201.175,1648.276,2.399,2.47
29686,1352853345.41,9354500,31358,-19338,1198.083,1611.161,2.4530000000000003,2.478
29701,1352853345.446,9354500,31323,-19332,1195.682,1544.134,2.471,2.49
29716,1352853345.484,9354500,31287,-19242,1186.827,1581.227,2.327,2.3569999999999998
29731,1352853345.5210001,9354500,31251,-19190,1188.786,1578.86,2.3040000000000003,2.323
29745,1352853345.556,9354500,31230,-19185,1196.634,1515.045,2.3369999999999997,2.3819999999999997
29759,1352853345.592,9354500,31222,-19184,1222.114,1374.471,2.311,2.424
29773,1352853345.629,9354500,31182,-19159,1225.722,1322.0120000000002,2.332,2.452
29787,1352853345.668,9354500,31147,-19150,1220.258,1273.109,2.469,2.4659999999999997
29801,1352853345.706,9354500,31112,-19137,1213.654,1193.917,2.463,2.48
29815,1352853345.7419999,9354500,31266,-19015,1225.99,912.323,1.903,2.045
29829,1352853345.779,9354500,31256,-18991,1225.859,820.888,1.841,2.022
29843,1352853345.816,9354500,31153,-19100,1220.239,920.22,2.479,2.432
29857,1352853345.851,9354500,31102,-19067,1210.004,1091.914,2.468,2.463
29871,1352853345.888,9354500,31047,-19037,1201.411,1123.1660000000002,2.41,2.4219999999999997
29885,1352853345.928,9354500,30954,-19012,1216.366,1235.4669999999999,2.3080000000000003,2.425
29899,1352853345.965,9354500,30896,-18983,1246.948,1249.976,2.387,2.411
29913,1352853346.005,9354500,30834,-18946,1245.478,1307.017,2.374,2.411
29927,1352853346.044,9354500,30783,-18902,1241.211,1302.624,2.359,2.3480000000000003
29941,1352853346.079,9354500,30754,-18874,1241.297,1264.021,2.352,2.335
29955,1352853346.1169999,9354500,30718,-18836,1241.297,1272.319,2.322,2.411
29969,1352853346.1560001,9354500,30652,-18797,1239.085,1311.425,2.404,2.405
29983,1352853346.19,9354500,30604,-18765,1236.114,1338.25,2.455,2.4459999999999997
29997,1352853346.226,9354500,30573,-18734,1235.933,1262.197,2.444,2.506
30011,1352853346.263,9354500,30503,-18718,1235.404,1240.039,2.477,2.525
