,time,id,x,y,z,velocity,angle of motion,facing angle
52280,1352853405.2,9364500,-5963,6343,1326.547,1026.326,2.648,0.0
52292,1352853405.237,9364500,-5963,6341,1326.547,1022.279,2.645,1.4040000000000001
52304,1352853405.275,9364500,-5997,6368,1365.99,990.89,2.638,2.6239999999999997
52316,1352853405.314,9364500,-6028,6387,1368.385,1006.207,2.595,2.6310000000000002
52327,1352853405.351,9364500,-6064,6412,1426.5520000000001,1052.7,2.616,2.6260000000000003
52338,1352853405.388,9364500,-6094,6436,1432.3229999999999,1040.9180000000001,2.6060000000000003,2.64
52349,1352853405.428,9364500,-6135,6470,1446.644,1042.586,2.612,2.665
52360,1352853405.466,9364500,-6170,6508,1455.204,1028.49,2.551,2.6
52371,1352853405.505,9364500,-6207,6538,1495.989,1056.236,2.5340000000000003,2.576
52382,1352853405.544,9364500,-6252,6563,1501.092,1078.996,2.505,2.572
52393,1352853405.585,9364500,-6281,6591,1158.445,1021.3389999999999,2.5069999999999997,2.5540000000000003
52404,1352853405.6239998,9364500,-6317,6617,1124.537,998.937,2.4730000000000003,2.5580000000000003
52415,1352853405.663,9364500,-6371,6643,1153.736,1045.433,2.499,2.542
52426,1352853405.7,9364500,-6404,6655,1161.818,1038.601,2.52,2.605
52437,1352853405.738,9364500,-6424,6666,1163.662,997.072,2.596,2.6489999999999996
52448,1352853405.776,9364500,-6464,6688,1203.32,953.679,2.653,2.6689999999999996
52458,1352853405.815,9364500,-6522,6694,1224.035,1008.7280000000001,2.6719999999999997,2.655
52468,1352853405.853,9364500,-6569,6696,1236.009,1035.625,2.7060000000000004,2.69
52478,1352853405.889,9364500,-6607,6709,1241.589,978.087,2.6630000000000003,2.685
52488,1352853405.927,9364500,-6641,6734,1241.7930000000001,984.817,2.614,2.678
52498,1352853405.965,9364500,-6674,6759,1241.7930000000001,926.637,2.605,2.6910000000000003
52508,1352853406.0010002,9364500,-6721,6785,1278.22,962.773,2.575,2.634
52518,1352853406.038,9364500,-6760,6813,1299.281,978.299,2.54,2.603
52528,1352853406.077,9364500,-6804,6865,1338.059,983.905,2.531,2.622
52538,1352853406.1139998,9364500,-6834,6905,1356.399,1014.949,2.484,2.614
52548,1352853406.151,9364500,-6866,6931,1384.0929999999998,1014.045,2.628,2.591
52558,1352853406.191,9364500,-6896,6957,1400.4660000000001,989.84,2.58,2.555
52568,1352853406.228,9364500,-6923,6984,1425.975,1011.493,2.582,2.556
52578,1352853406.265,9364500,-6944,7001,1440.868,979.9839999999999,2.59,2.569
52588,1352853406.301,9364500,-6968,7020,1448.567,969.471,2.54,2.617
52598,1352853406.3439999,9364500,-6992,7054,1487.707,1013.273,2.544,2.5810000000000004
52608,1352853406.38,9364500,-7002,7080,1494.8,979.977,2.536,2.612
52618,1352853406.4160001,9364500,-7031,7126,1510.385,946.925,2.4330000000000003,2.5469999999999997
52628,1352853406.453,9364500,-7050,7150,1519.487,918.99,2.371,2.526
52638,1352853406.49,9364500,-7084,7181,1532.3129999999999,1017.8989999999999,2.39,2.533
52648,1352853406.527,9364500,-7106,7210,1539.8670000000002,1006.7819999999999,2.383,2.512
52658,1352853406.565,9364500,-7131,7256,1405.0320000000002,1035.894,2.333,2.4530000000000003
52668,1352853406.602,9364500,-7149,7296,1325.7420000000002,1059.021,2.28,2.406
52678,1352853406.64,9364500,-7167,7325,1300.106,1050.077,2.376,2.432
52688,1352853406.679,9364500,-7207,7433,1352.6860000000001,1190.481,2.258,2.356
52698,1352853406.716,9364500,-7226,7461,1353.207,1133.421,2.237,2.353
52708,1352853406.753,9364500,-7283,7509,1351.308,1184.639,2.309,2.383
52718,1352853406.793,9364500,-7344,7547,1371.773,1200.277,2.43,2.463
52728,1352853406.83,9364500,-7363,7565,1403.8470000000002,1106.313,2.4659999999999997,2.563
52738,1352853406.869,9364500,-7370,7567,1409.295,962.62,2.589,2.636
52748,1352853406.905,9364500,-7397,7576,1459.724,978.7289999999999,2.623,2.6510000000000002
