,time,id,x,y,z,velocity,angle of motion,facing angle
0,1352853188.708,9315400,39830,-22779,1704.245,823.082,-0.499,-0.708
3,1352853188.7419999,9315400,39848,-22802,1704.9470000000001,903.93,-0.648,-0.732
6,1352853188.777,9315400,39822,-22783,1706.243,785.811,-0.9620000000000001,-0.89
9,1352853188.813,9315400,39815,-22788,1706.475,786.133,-0.9740000000000001,-0.961
12,1352853188.847,9315400,39791,-22729,1706.451,556.775,-0.648,-0.884
15,1352853188.882,9315400,39793,-22710,1706.078,532.8430000000001,-0.652,-0.861
18,1352853188.915,9315400,39802,-22716,1705.1870000000001,526.286,-0.701,-0.8390000000000001
21,1352853188.95,9315400,39805,-22714,1704.3039999999999,522.09,-0.672,-0.79
24,1352853188.983,9315400,39798,-22693,1703.987,447.795,-0.7490000000000001,-0.774
27,1352853189.017,9315400,39790,-22695,1704.118,439.755,-0.7559999999999999,-0.794
30,1352853189.051,9315400,39747,-22581,1709.395,226.71099999999998,2.8989999999999996,1.7590000000000001
33,1352853189.085,9315400,39743,-22541,1715.701,289.185,2.457,1.915
36,1352853189.119,9315400,39702,-22482,1728.6170000000002,427.36800000000005,2.19,2.0269999999999997
39,1352853189.152,9315400,39669,-22426,1752.736,560.8340000000001,2.095,1.9780000000000002
42,1352853189.185,9315400,39649,-22389,1754.503,592.784,2.053,2.042
45,1352853189.2189999,9315400,39617,-22351,1755.398,621.436,2.07,2.086
48,1352853189.255,9315400,39594,-22329,1751.672,663.52,2.1319999999999997,2.119
51,1352853189.288,9315400,39576,-22309,1747.44,697.6030000000001,2.187,2.166
54,1352853189.322,9315400,39557,-22299,1746.2060000000001,754.78,2.207,2.2159999999999997
57,1352853189.356,9315400,39545,-22317,1742.914,690.7769999999999,2.267,2.269
60,1352853189.394,9315400,39524,-22314,1737.674,654.627,2.4090000000000003,2.41
63,1352853189.428,9315400,39489,-22337,1731.1,612.309,2.557,2.559
66,1352853189.464,9315400,39454,-22354,1724.349,627.245,2.717,2.75
69,1352853189.4989998,9315400,39404,-22353,1720.654,713.5269999999999,2.673,2.7739999999999996
72,1352853189.536,9315400,39377,-22342,1717.7820000000002,747.7689999999999,2.594,2.714
75,1352853189.57,9315400,39337,-22297,1765.4820000000002,812.187,2.6319999999999997,2.65
78,1352853189.603,9315400,39299,-22247,1785.412,874.738,2.605,2.6180000000000003
81,1352853189.638,9315400,39301,-22268,1780.9170000000001,825.74,2.655,2.647
84,1352853189.672,9315400,39277,-22312,1774.12,811.8330000000001,2.792,2.782
87,1352853189.707,9315400,39257,-22281,1772.872,792.625,2.68,2.678
90,1352853189.7410002,9315400,39235,-22258,1770.139,801.012,2.659,2.69
93,1352853189.775,9315400,39211,-22245,1765.625,855.4169999999999,2.678,2.6719999999999997
96,1352853189.809,9315400,39213,-22238,1760.328,894.355,2.615,2.5789999999999997
99,1352853189.846,9315400,39185,-22210,1759.388,967.171,2.545,2.56
102,1352853189.882,9315400,39173,-22193,1757.5510000000002,954.1,2.488,2.495
105,1352853189.92,9315400,39155,-22180,1754.1529999999998,1027.109,2.503,2.523
108,1352853189.953,9315400,39144,-22181,1751.1270000000002,982.122,2.51,2.522
111,1352853189.987,9315400,39138,-22158,1764.771,964.919,2.431,2.509
114,1352853190.023,9315400,39124,-22134,1766.9389999999999,994.0189999999999,2.405,2.491
117,1352853190.059,9315400,39095,-22101,1766.6770000000001,1006.143,2.397,2.495
120,1352853190.093,9315400,39081,-22073,1766.4979999999998,1075.934,2.438,2.532
123,1352853190.129,9315400,39048,-22053,1766.4820000000002,1065.003,2.423,2.545
126,1352853190.165,9315400,39020,-22028,1766.4820000000002,1033.195,2.399,2.571
129,1352853190.199,9315400,39001,-22015,1766.0539999999999,1007.7260000000001,2.479,2.5869999999999997
132,1352853190.234,9315400,38989,-21998,1765.721,961.345,2.513,2.609
