,time,id,x,y,z,velocity,angle of motion,facing angle
45660,1352853385.437,9362500,-6556,2922,1448.756,1399.0729999999999,3.048,0.0
45676,1352853385.478,9362500,-6556,2922,1450.785,1397.5629999999999,3.0260000000000002,2.83
45692,1352853385.5180001,9362500,-6612,2916,1479.71,1321.2479999999998,-3.1260000000000003,-3.102
45708,1352853385.559,9362500,-6666,2918,1491.6689999999999,1229.873,-3.0839999999999996,-3.1060000000000003
45724,1352853385.599,9362500,-6716,2917,1560.4270000000001,1206.445,-3.139,-3.1039999999999996
45740,1352853385.64,9362500,-6786,2934,1576.7179999999998,1243.11,3.077,3.095
45756,1352853385.683,9362500,-6841,2967,1607.9589999999998,1275.987,2.91,2.985
45772,1352853385.724,9362500,-6910,2998,1614.725,1335.4289999999999,2.779,2.8939999999999997
45788,1352853385.7610002,9362500,-6968,3033,1615.889,1393.629,2.81,2.864
45804,1352853385.799,9362500,-7011,3049,1616.9579999999999,1315.398,2.79,2.9
45820,1352853385.838,9362500,-7066,3068,1531.53,1312.965,2.7260000000000004,2.8739999999999997
45836,1352853385.879,9362500,-7097,3087,1479.521,1302.336,2.733,2.897
45852,1352853385.919,9362500,-7103,3067,1458.332,1217.975,2.778,2.8819999999999997
45868,1352853385.958,9362500,-7108,3046,1448.671,1127.847,2.8689999999999998,2.8739999999999997
45884,1352853385.996,9362500,-7126,3040,1451.217,1134.1,2.927,2.9410000000000003
45900,1352853386.034,9362500,-7167,3048,1471.34,1056.514,2.94,2.985
45916,1352853386.071,9362500,-7198,3046,1473.735,1040.6889999999999,2.998,3.0380000000000003
45932,1352853386.111,9362500,-7225,3055,1482.4470000000001,995.165,2.94,2.995
45947,1352853386.152,9362500,-7273,3025,1524.661,933.14,3.051,3.069
45962,1352853386.192,9362500,-7308,3007,1551.276,901.403,3.0810000000000004,3.123
45977,1352853386.23,9362500,-7356,2984,1571.229,946.512,-3.052,-3.06
45992,1352853386.267,9362500,-7394,2941,1590.3,960.436,-2.977,-2.975
46007,1352853386.305,9362500,-7445,2936,1604.0410000000002,960.505,-2.977,-2.9730000000000003
46022,1352853386.342,9362500,-7433,2941,1556.223,877.23,-3.008,-3.0260000000000002
46037,1352853386.3830001,9362500,-7441,2935,1520.704,856.678,-3.0460000000000003,-3.0460000000000003
46052,1352853386.425,9362500,-7434,2965,1508.381,729.945,-3.022,-3.1039999999999996
46067,1352853386.467,9362500,-7489,3000,1475.941,738.1239999999999,3.0610000000000004,3.042
46082,1352853386.5080001,9362500,-7575,3029,1465.368,745.816,2.826,2.784
46097,1352853386.55,9362500,-7611,3052,1470.223,738.701,2.682,2.656
46112,1352853386.59,9362500,-7917,2724,1491.624,1064.664,-2.8569999999999998,-3.023
46127,1352853386.629,9362500,-8000,2652,1512.0510000000002,1007.518,-2.863,-2.932
46142,1352853386.67,9362500,-7877,3038,1401.125,1191.152,2.778,2.8989999999999996
46157,1352853386.708,9362500,-7922,3048,1317.5529999999999,1172.8319999999999,2.846,2.9
46172,1352853386.7480001,9362500,-7991,3035,1314.6170000000002,1237.545,2.99,3.073
46186,1352853386.788,9362500,-8067,3013,1315.009,1215.63,3.0989999999999998,-3.088
46199,1352853386.829,9362500,-8134,3004,1314.523,1222.596,-3.0580000000000003,-3.0410000000000004
46212,1352853386.865,9362500,-8185,3001,1318.691,1237.861,-3.0860000000000003,-3.08
46225,1352853386.9060001,9362500,-8274,2942,1347.977,1329.7220000000002,-2.875,-2.906
46238,1352853386.948,9362500,-8350,2930,1375.7920000000001,1392.286,-2.867,-2.872
46251,1352853386.985,9362500,-8411,2923,1397.6470000000002,1363.441,-2.9210000000000003,-2.886
46263,1352853387.026,9362500,-8487,2916,1428.4370000000001,1439.5729999999999,-2.8710000000000004,-2.8510000000000004
46275,1352853387.066,9362500,-8580,2902,1456.717,1541.951,-2.8569999999999998,-2.8160000000000003
46287,1352853387.1039999,9362500,-8689,2926,1534.2939999999999,1567.523,-2.9189999999999996,-2.846
46299,1352853387.1430001,9362500,-8773,2932,1581.88,1608.525,-2.844,-2.833
46311,1352853387.184,9362500,-8861,2908,1622.477,1725.652,-2.748,-2.7889999999999997
46323,1352853387.226,9362500,-8941,2875,1636.682,1732.4089999999999,-2.7089999999999996,-2.7689999999999997
46335,1352853387.2680001,9362500,-9026,2848,1261.254,1695.527,-2.739,-2.793
46347,1352853387.308,9362500,-9106,2825,1128.5739999999998,1703.3370000000002,-2.773,-2.767
46359,1352853387.349,9362500,-9173,2815,1215.731,1625.6429999999998,-2.822,-2.8160000000000003
46371,1352853387.389,9362500,-9210,2809,1268.765,1571.207,-2.784,-2.807
46383,1352853387.429,9362500,-9266,2818,1345.485,1526.545,-2.8360000000000003,-2.9160000000000004
46395,1352853387.4689999,9362500,-9321,2844,1405.751,1464.389,-2.908,-3.033
46407,1352853387.51,9362500,-9420,2852,1541.224,1471.9879999999998,-2.995,-3.092
46419,1352853387.551,9362500,-9476,2887,1586.4279999999999,1437.9470000000001,-3.094,3.103
46431,1352853387.589,9362500,-9544,2903,1621.8870000000002,1459.372,-3.117,3.1
46443,1352853387.628,9362500,-9611,2926,1632.957,1452.0720000000001,3.082,3.088
46455,1352853387.665,9362500,-9661,2946,1510.467,1418.8829999999998,3.037,3.055
46467,1352853387.703,9362500,-9696,2975,1443.055,1371.703,2.9619999999999997,2.984
46479,1352853387.7419999,9362500,-9745,3011,1452.568,1340.592,2.8160000000000003,2.906
46491,1352853387.78,9362500,-9782,3041,1456.6989999999998,1336.485,2.787,2.8510000000000004
46503,1352853387.819,9362500,-9869,3034,1562.749,1415.0870000000002,2.795,2.8680000000000003
46515,1352853387.8569999,9362500,-9932,3040,1567.997,1431.0320000000002,2.8510000000000004,2.878
46527,1352853387.894,9362500,-9988,3061,1567.83,1441.366,2.7889999999999997,2.8289999999999997
46539,1352853387.93,9362500,-10035,3075,1530.662,1425.265,2.7960000000000003,2.85
46551,1352853387.968,9362500,-10071,3087,1531.487,1387.351,2.737,2.806
46563,1352853388.0110002,9362500,-10115,3097,1526.876,1350.654,2.7710000000000004,2.813
46576,1352853388.05,9362500,-10143,3094,1528.04,1277.982,2.7739999999999996,2.8569999999999998
46589,1352853388.087,9362500,-10175,3116,1318.473,1206.442,2.742,2.833
