,time,id,x,y,z,velocity,angle of motion,facing angle
32763,1352853352.512,9355200,44412,-20550,1527.481,1023.568,-2.838,0.0
32780,1352853352.549,9355200,44412,-20549,1521.243,1017.301,-2.8789999999999996,1.416
32797,1352853352.588,9355200,44364,-20556,1516.267,958.143,-2.983,-2.73
32814,1352853352.629,9355200,44316,-20568,1528.602,954.8639999999999,-2.917,-2.798
32831,1352853352.668,9355200,44269,-20593,1523.719,973.306,-2.832,-2.8110000000000004
32848,1352853352.706,9355200,44224,-20631,1513.3239999999998,1049.296,-2.7230000000000003,-2.708
32865,1352853352.743,9355200,44167,-20660,1510.1570000000002,1107.365,-2.7110000000000003,-2.675
32882,1352853352.782,9355200,44111,-20683,1499.08,1122.097,-2.708,-2.6910000000000003
32899,1352853352.817,9355200,44062,-20700,1494.3270000000002,1175.229,-2.7569999999999997,-2.747
32916,1352853352.853,9355200,44032,-20725,1490.465,1140.247,-2.719,-2.792
32933,1352853352.888,9355200,43992,-20750,1485.622,1166.006,-2.673,-2.792
32950,1352853352.925,9355200,43943,-20773,1544.035,1171.77,-2.676,-2.7680000000000002
32968,1352853352.963,9355200,43882,-20809,1544.684,1223.4089999999999,-2.6060000000000003,-2.7430000000000003
32986,1352853353.0,9355200,43841,-20828,1536.876,1276.545,-2.6,-2.714
33004,1352853353.034,9355200,43804,-20856,1556.4820000000002,1224.362,-2.593,-2.6039999999999996
33022,1352853353.072,9355200,43764,-20885,1548.088,1147.992,-2.596,-2.5669999999999997
33040,1352853353.111,9355200,43745,-20891,1571.15,1178.692,-2.543,-2.5610000000000004
33058,1352853353.148,9355200,43698,-20929,1590.904,1098.588,-2.583,-2.53
33076,1352853353.187,9355200,43666,-20957,1598.9129999999998,1165.124,-2.49,-2.513
33094,1352853353.227,9355200,43641,-20968,1597.2620000000002,1128.048,-2.44,-2.56
33112,1352853353.265,9355200,43594,-20983,1597.1,1126.514,-2.532,-2.6289999999999996
33130,1352853353.302,9355200,43539,-21023,1595.082,1148.319,-2.537,-2.569
33148,1352853353.34,9355200,43527,-20954,1615.2,1096.847,-2.6839999999999997,-2.667
33166,1352853353.379,9355200,43485,-20956,1613.17,1165.94,-2.6439999999999997,-2.697
33184,1352853353.418,9355200,43417,-20958,1604.8370000000002,1310.7720000000002,-2.679,-2.7310000000000003
33202,1352853353.455,9355200,43505,-20963,1595.951,944.7310000000001,-2.569,-2.6689999999999996
33220,1352853353.4910002,9355200,43376,-20895,1588.3139999999999,1147.131,-2.761,-2.843
33238,1352853353.527,9355200,43336,-20851,1580.723,1017.922,-3.014,3.137
33256,1352853353.566,9355200,43303,-20847,1575.68,1039.859,-3.052,-3.1289999999999996
33274,1352853353.6039999,9355200,43281,-20837,1562.4070000000002,974.2230000000001,-3.1039999999999996,3.09
33292,1352853353.64,9355200,43253,-20836,1550.112,1014.1460000000001,3.135,3.071
33310,1352853353.677,9355200,43188,-20797,1543.537,1138.568,2.9189999999999996,2.8930000000000002
33328,1352853353.715,9355200,43134,-20768,1574.043,1250.954,2.8760000000000003,2.826
33346,1352853353.7489998,9355200,43066,-20717,1567.723,1396.901,2.784,2.775
33364,1352853353.786,9355200,42998,-20659,1541.5479999999998,1605.6879999999999,2.5980000000000003,2.718
33382,1352853353.823,9355200,42927,-20614,1543.136,1662.2939999999999,2.589,2.694
33400,1352853353.861,9355200,42848,-20597,1557.825,1709.433,2.633,2.707
33418,1352853353.903,9355200,42859,-20557,1536.435,1581.73,2.5839999999999996,2.6319999999999997
33436,1352853353.94,9355200,42875,-20520,1542.943,1445.638,2.58,2.596
33454,1352853353.978,9355200,42837,-20508,1541.3770000000002,1408.589,2.628,2.5780000000000003
33471,1352853354.0180001,9355200,42796,-20501,1539.8870000000002,1356.735,2.673,2.627
33488,1352853354.055,9355200,42765,-20496,1538.85,1302.81,2.655,2.6860000000000004
33505,1352853354.0939999,9355200,42756,-20498,1535.131,1153.508,2.71,2.679
33522,1352853354.13,9355200,42738,-20494,1536.2420000000002,1087.9360000000001,2.688,2.7110000000000003
33539,1352853354.169,9355200,42723,-20498,1537.059,956.699,2.6689999999999996,2.675
33556,1352853354.206,9355200,42709,-20531,1530.356,798.1010000000001,2.7430000000000003,2.802
33573,1352853354.245,9355200,42679,-20510,1540.0020000000002,862.934,2.6260000000000003,2.7060000000000004
33590,1352853354.284,9355200,42667,-20501,1543.474,844.69,2.657,2.67
33607,1352853354.321,9355200,42524,-20662,1538.898,1012.023,-2.813,-3.032
33624,1352853354.36,9355200,42484,-20669,1532.781,995.952,-2.892,-3.017
33641,1352853354.3960001,9355200,42461,-20679,1531.941,977.02,-2.8110000000000004,-2.948
33658,1352853354.434,9355200,42440,-20683,1529.715,907.935,-2.844,-2.924
33675,1352853354.471,9355200,42399,-20669,1531.2720000000002,839.4830000000001,-2.987,-3.04
33692,1352853354.51,9355200,42362,-20661,1526.348,850.324,-3.05,-3.049
33709,1352853354.548,9355200,42307,-20641,1514.684,957.262,3.1069999999999998,3.139
33727,1352853354.586,9355200,42257,-20613,1513.047,1009.2360000000001,3.028,3.076
33745,1352853354.629,9355200,42222,-20611,1508.631,1007.252,3.031,3.0660000000000003
33763,1352853354.669,9355200,42194,-20669,1499.774,973.743,-3.0239999999999996,-3.13
33781,1352853354.707,9355200,42179,-20735,1492.58,910.408,-2.84,-2.965
33799,1352853354.745,9355200,42155,-20737,1487.349,855.913,-2.883,-2.984
33817,1352853354.782,9355200,42109,-20742,1481.817,927.971,-2.937,-2.985
33836,1352853354.818,9355200,42076,-20733,1477.5320000000002,927.135,-2.963,-3.0589999999999997
33855,1352853354.855,9355200,42067,-20717,1476.4720000000002,874.755,-3.074,3.135
33874,1352853354.8930001,9355200,42041,-20672,1475.2420000000002,828.518,3.01,2.9819999999999998
33893,1352853354.93,9355200,41827,-20649,1514.6329999999998,1331.6660000000002,2.82,3.002
33912,1352853354.97,9355200,41749,-20700,1585.227,1214.903,3.036,3.137
33931,1352853355.0089998,9355200,41712,-20706,1625.244,1144.184,-3.0869999999999997,-3.103
33950,1352853355.046,9355200,41686,-20728,1665.2939999999999,1149.733,-2.864,-2.984
33969,1352853355.088,9355200,41696,-20798,1681.717,1103.583,-2.583,-2.7489999999999997
33988,1352853355.1260002,9355200,41640,-20815,1672.9160000000002,1111.713,-2.641,-2.7769999999999997
34007,1352853355.1660001,9355200,41590,-20837,1662.372,1075.049,-2.707,-2.824
34026,1352853355.204,9355200,41541,-20860,1659.1960000000001,1092.346,-2.7689999999999997,-2.843
34045,1352853355.244,9355200,41510,-20912,1663.41,1076.232,-2.719,-2.787
34064,1352853355.283,9355200,41391,-20621,1589.5,1180.177,2.782,2.6510000000000002
34083,1352853355.32,9355200,41276,-20587,1587.777,1236.7830000000001,2.8360000000000003,2.594
34102,1352853355.362,9355200,41203,-20584,1581.672,1264.67,2.862,2.6310000000000002
34121,1352853355.398,9355200,41180,-20608,1578.704,1120.0539999999999,2.827,2.7230000000000003
34140,1352853355.439,9355200,41181,-20631,1573.9820000000002,912.058,2.7960000000000003,2.69
34159,1352853355.476,9355200,41228,-20670,1568.0710000000001,694.7180000000001,2.877,2.81
34178,1352853355.514,9355200,41203,-20665,1568.089,709.9689999999999,2.847,2.8480000000000003
34197,1352853355.552,9355200,41185,-20655,1568.089,683.466,2.8810000000000002,2.907
34216,1352853355.591,9355200,41163,-20666,1562.721,717.39,3.108,-3.003
34235,1352853355.632,9355200,41078,-20645,1555.944,744.5239999999999,2.915,3.043
34254,1352853355.672,9355200,41071,-20647,1556.418,760.2389999999999,3.033,2.971
34272,1352853355.71,9355200,41058,-20659,1557.0320000000002,699.13,3.05,3.0589999999999997
34290,1352853355.7480001,9355200,41031,-20666,1557.2679999999998,728.29,3.068,3.002
