,time,id,x,y,z,velocity,angle of motion,facing angle
28142,1352853341.51,9354100,16135,-11591,1754.739,561.823,2.5839999999999996,0.0
28158,1352853341.548,9354100,16137,-11590,1753.102,553.6469999999999,2.603,2.27
28174,1352853341.588,9354100,16114,-11558,1749.281,559.985,2.596,2.6
28190,1352853341.6260002,9354100,16083,-11534,1744.035,610.55,2.585,2.633
28206,1352853341.662,9354100,16073,-11533,1739.0910000000001,625.263,2.6060000000000003,2.6830000000000003
28222,1352853341.699,9354100,16075,-11532,1734.47,613.464,2.602,2.667
28238,1352853341.736,9354100,15969,-11449,1733.496,949.416,2.38,2.499
28254,1352853341.772,9354100,15944,-11431,1733.493,889.913,2.343,2.5269999999999997
28270,1352853341.809,9354100,15918,-11409,1733.493,888.1160000000001,2.314,2.536
28286,1352853341.846,9354100,15899,-11389,1733.493,818.794,2.33,2.536
28302,1352853341.882,9354100,15824,-11281,1728.995,1074.3,2.365,2.394
28318,1352853341.918,9354100,15787,-11228,1721.557,1167.3410000000001,2.363,2.418
28334,1352853341.956,9354100,15762,-11182,1713.4370000000001,1131.0,2.322,2.397
28350,1352853341.996,9354100,15726,-11159,1709.035,1174.036,2.396,2.414
28366,1352853342.034,9354100,15691,-11128,1699.059,1190.453,2.349,2.3930000000000002
28382,1352853342.07,9354100,15677,-11108,1689.741,1136.462,2.326,2.381
28398,1352853342.11,9354100,15652,-11077,1689.816,1061.29,2.28,2.3819999999999997
28414,1352853342.15,9354100,15617,-11040,1689.816,1070.6589999999999,2.347,2.383
28430,1352853342.187,9354100,15555,-10989,1682.358,1190.747,2.4290000000000003,2.443
28446,1352853342.225,9354100,15511,-10955,1677.88,1172.463,2.44,2.432
28462,1352853342.262,9354100,15475,-10927,1674.263,1205.986,2.451,2.456
28478,1352853342.302,9354100,15426,-10882,1665.8429999999998,1282.326,2.434,2.45
28494,1352853342.341,9354100,15401,-10852,1657.493,1302.256,2.3890000000000002,2.457
28510,1352853342.381,9354100,15364,-10808,1650.721,1320.4820000000002,2.418,2.457
28526,1352853342.419,9354100,15356,-10775,1643.0870000000002,1227.999,2.353,2.474
28542,1352853342.457,9354100,15351,-10759,1635.0720000000001,1127.269,2.375,2.491
28558,1352853342.494,9354100,15312,-10699,1633.233,1207.625,2.412,2.445
28574,1352853342.5310001,9354100,15289,-10627,1632.614,1312.106,2.352,2.366
