,time,id,x,y,z,velocity,angle of motion,facing angle
36070,1352853359.807,9355900,1706,-620,1132.0439999999999,1218.9589999999998,2.636,0.0
36087,1352853359.8439999,9355900,1705,-624,1162.606,1205.892,2.6489999999999996,2.128
36104,1352853359.8830001,9355900,1666,-610,1198.17,1238.755,2.6839999999999997,2.7710000000000004
36121,1352853359.922,9355900,1624,-588,1211.98,1221.808,2.6630000000000003,2.7710000000000004
36138,1352853359.962,9355900,1580,-563,1219.198,1208.7089999999998,2.688,2.793
36155,1352853360.0010002,9355900,1529,-541,1219.297,1191.664,2.745,2.78
36172,1352853360.043,9355900,1439,-523,1237.224,1291.839,2.818,2.864
36189,1352853360.082,9355900,1344,-491,1242.907,1430.305,2.7539999999999996,2.825
36206,1352853360.122,9355900,1250,-460,1245.264,1491.86,2.7760000000000002,2.852
36223,1352853360.159,9355900,1161,-439,1293.1989999999998,1519.79,2.783,2.8939999999999997
36240,1352853360.197,9355900,1076,-423,1304.366,1509.8470000000002,2.8169999999999997,2.9610000000000003
36256,1352853360.236,9355900,991,-421,1304.963,1587.0629999999999,2.9010000000000002,3.017
36272,1352853360.272,9355900,955,-403,1301.553,1573.45,2.872,3.036
36289,1352853360.311,9355900,938,-367,1321.9170000000001,1501.6960000000001,2.847,2.957
36306,1352853360.349,9355900,910,-339,1335.8010000000002,1460.744,2.906,2.9530000000000003
36323,1352853360.3860002,9355900,865,-312,1371.494,1385.601,2.8310000000000004,2.911
36340,1352853360.423,9355900,811,-301,1394.473,1371.62,2.865,2.9
36357,1352853360.466,9355900,747,-287,1398.5910000000001,1402.0810000000001,2.9160000000000004,2.957
36374,1352853360.503,9355900,667,-288,1400.0610000000001,1507.5729999999999,2.95,2.9410000000000003
36391,1352853360.54,9355900,593,-275,1402.3870000000002,1584.846,2.931,2.964
36408,1352853360.579,9355900,534,-270,1394.771,1576.595,2.9330000000000003,2.998
36425,1352853360.6169999,9355900,461,-276,1389.8370000000002,1640.985,3.02,3.074
36442,1352853360.654,9355900,387,-258,1441.359,1762.306,2.969,3.0260000000000002
36459,1352853360.69,9355900,339,-248,1467.421,1726.622,2.977,3.003
36476,1352853360.727,9355900,271,-203,1486.349,1776.9879999999998,2.81,2.8539999999999996
36493,1352853360.764,9355900,234,-173,1494.138,1651.511,2.798,2.852
36510,1352853360.8,9355900,218,-143,1495.654,1518.79,2.7310000000000003,2.8289999999999997
36527,1352853360.839,9355900,188,-105,1491.445,1442.5729999999999,2.7319999999999998,2.835
36544,1352853360.8760002,9355900,189,-85,1486.644,1211.1889999999999,2.7239999999999998,2.8339999999999996
36561,1352853360.913,9355900,136,-54,1477.099,1209.483,2.677,2.827
36578,1352853360.951,9355900,96,-40,1467.641,1111.238,2.719,2.813
36595,1352853360.987,9355900,28,-5,1489.733,1120.257,2.713,2.799
36612,1352853361.023,9355900,-52,18,1507.6589999999999,1190.7830000000001,2.7039999999999997,2.7960000000000003
36629,1352853361.06,9355900,-113,52,1497.91,1226.269,2.727,2.8169999999999997
36646,1352853361.095,9355900,-171,81,1493.987,1211.463,2.695,2.77
36663,1352853361.128,9355900,-207,81,1492.1789999999999,1075.245,2.708,2.745
36680,1352853361.162,9355900,-239,88,1493.507,1068.546,2.763,2.7030000000000003
36697,1352853361.206,9355900,-270,103,1487.474,1035.692,2.781,2.7110000000000003
36714,1352853361.2389998,9355900,-327,134,1486.5420000000001,1092.143,2.6639999999999997,2.6660000000000004
36731,1352853361.272,9355900,-363,162,1486.015,1109.017,2.6010000000000004,2.656
36747,1352853361.305,9355900,-430,207,1516.558,1134.335,2.58,2.62
36763,1352853361.338,9355900,-476,233,1540.5870000000002,1072.522,2.661,2.623
36780,1352853361.371,9355900,-530,225,1548.0539999999999,990.3839999999999,2.8139999999999996,2.763
36797,1352853361.408,9355900,-569,231,1549.8429999999998,977.076,2.785,2.792
36814,1352853361.441,9355900,-601,241,1537.9489999999998,946.4730000000001,2.753,2.752
36831,1352853361.474,9355900,-624,267,1521.3129999999999,966.57,2.6519999999999997,2.738
36848,1352853361.507,9355900,-689,283,1514.6429999999998,1038.618,2.634,2.696
36865,1352853361.54,9355900,-735,296,1513.7979999999998,1040.329,2.603,2.7
36882,1352853361.573,9355900,-781,327,1502.72,1085.363,2.6060000000000003,2.6660000000000004
36899,1352853361.606,9355900,-824,346,1495.759,1121.6989999999998,2.638,2.656
36916,1352853361.639,9355900,-858,391,1496.454,1183.702,2.5140000000000002,2.59
36932,1352853361.672,9355900,-903,432,1513.0439999999999,1289.39,2.614,2.615
36948,1352853361.705,9355900,-1028,462,1578.3529999999998,1508.346,2.698,2.6210000000000004
36964,1352853361.738,9355900,-1137,461,1634.115,1589.078,2.7260000000000004,2.676
36980,1352853361.7710001,9355900,-1132,507,1598.61,1464.285,2.5810000000000004,2.6319999999999997
36996,1352853361.806,9355900,-1121,533,1578.776,1233.246,2.541,2.5810000000000004
37012,1352853361.842,9355900,-1176,558,1582.126,1321.065,2.612,2.532
37028,1352853361.8760002,9355900,-1328,492,1652.184,1496.007,2.842,2.7689999999999997
37044,1352853361.915,9355900,-1270,539,1612.1570000000002,1383.57,2.68,2.616
37060,1352853361.95,9355900,-1322,543,1627.933,1357.422,2.625,2.638
37076,1352853361.984,9355900,-1450,467,1696.7060000000001,1417.79,2.69,2.7710000000000004
37092,1352853362.02,9355900,-1530,478,1698.999,1501.07,2.74,2.772
37108,1352853362.054,9355900,-1617,475,1706.818,1535.26,2.747,2.783
37124,1352853362.09,9355900,-1667,485,1702.355,1501.144,2.7289999999999996,2.761
37141,1352853362.125,9355900,-1704,501,1696.5870000000002,1430.49,2.7,2.781
37158,1352853362.163,9355900,-1755,505,1694.6889999999999,1462.243,2.764,2.81
37175,1352853362.201,9355900,-1808,527,1692.1729999999998,1416.3310000000001,2.7960000000000003,2.8339999999999996
37192,1352853362.236,9355900,-1858,544,1691.283,1369.519,2.779,2.822
37209,1352853362.274,9355900,-1899,572,1691.168,1363.5529999999999,2.701,2.792
37226,1352853362.31,9355900,-1936,600,1683.2479999999998,1396.693,2.627,2.7289999999999996
37243,1352853362.343,9355900,-1956,613,1675.5739999999998,1361.0620000000001,2.6210000000000004,2.717
37260,1352853362.381,9355900,-1992,641,1705.237,1345.043,2.59,2.718
37277,1352853362.419,9355900,-2036,663,1698.715,1350.499,2.608,2.6839999999999997
37294,1352853362.456,9355900,-2061,691,1691.646,1294.0439999999999,2.5380000000000003,2.661
37311,1352853362.493,9355900,-2109,712,1761.2379999999998,1251.412,2.5989999999999998,2.6660000000000004
37327,1352853362.5310001,9355900,-2156,725,1802.556,1261.626,2.636,2.657
37343,1352853362.567,9355900,-2217,733,1807.888,1320.605,2.6510000000000002,2.659
37359,1352853362.606,9355900,-2276,743,1809.372,1327.906,2.718,2.739
37375,1352853362.644,9355900,-2349,751,1810.9470000000001,1397.138,2.7710000000000004,2.784
37391,1352853362.681,9355900,-2414,755,1811.223,1363.411,2.815,2.813
37407,1352853362.72,9355900,-2470,775,1817.396,1405.1329999999998,2.839,2.7960000000000003
37423,1352853362.755,9355900,-2533,795,1817.925,1464.27,2.798,2.782
37439,1352853362.7910001,9355900,-2591,811,1818.3770000000002,1558.32,2.7569999999999997,2.7889999999999997
37455,1352853362.827,9355900,-2624,838,1817.54,1592.846,2.734,2.7510000000000003
37470,1352853362.865,9355900,-2680,844,1816.569,1621.259,2.7560000000000002,2.78
37485,1352853362.902,9355900,-2732,867,1816.408,1525.244,2.728,2.825
37500,1352853362.939,9355900,-2778,894,1816.408,1504.399,2.66,2.8
37515,1352853362.9789999,9355900,-2873,902,1862.43,1646.2479999999998,2.716,2.778
37530,1352853363.014,9355900,-2950,917,1905.7279999999998,1694.162,2.775,2.798
37545,1352853363.05,9355900,-2962,943,1894.211,1619.769,2.7039999999999997,2.736
37560,1352853363.086,9355900,-2977,986,1877.128,1614.537,2.615,2.656
37575,1352853363.1230001,9355900,-2998,1017,1862.1989999999998,1541.285,2.603,2.612
37590,1352853363.158,9355900,-3054,1022,1853.18,1588.26,2.68,2.681
37605,1352853363.193,9355900,-3094,1031,1845.511,1496.422,2.7089999999999996,2.7489999999999997
37620,1352853363.231,9355900,-3171,1046,1843.7060000000001,1602.1779999999999,2.72,2.761
37635,1352853363.27,9355900,-3232,1063,1842.721,1544.5910000000001,2.739,2.787
37650,1352853363.308,9355900,-3296,1054,1840.504,1561.4520000000002,2.804,2.8489999999999998
37665,1352853363.345,9355900,-3334,1050,1837.932,1498.2079999999999,2.792,2.824
37679,1352853363.387,9355900,-3377,1066,1847.0510000000002,1410.955,2.727,2.7680000000000002
37693,1352853363.425,9355900,-3410,1077,1852.932,1420.145,2.696,2.742
37707,1352853363.463,9355900,-3419,1078,1845.884,1328.825,2.753,2.7510000000000003
37721,1352853363.5010002,9355900,-3464,1092,1845.985,1265.208,2.727,2.843
37735,1352853363.537,9355900,-3504,1112,1845.985,1190.553,2.762,2.8289999999999997
37749,1352853363.575,9355900,-3588,1137,1841.3729999999998,1265.806,2.803,2.806
37763,1352853363.61,9355900,-3615,1155,1836.328,1244.309,2.7319999999999998,2.833
37777,1352853363.647,9355900,-3644,1170,1825.013,1193.596,2.795,2.8289999999999997
37791,1352853363.684,9355900,-3663,1179,1813.418,1181.8139999999999,2.7760000000000002,2.815
37805,1352853363.72,9355900,-3698,1189,1813.51,1164.993,2.8,2.943
37819,1352853363.756,9355900,-3735,1200,1813.51,1102.861,2.827,2.9389999999999996
37833,1352853363.793,9355900,-3771,1221,1813.51,1067.836,2.733,2.9739999999999998
37847,1352853363.829,9355900,-3807,1239,1813.51,1023.252,2.728,2.966
37861,1352853363.865,9355900,-3833,1252,1813.51,965.324,2.7439999999999998,2.8960000000000004
37875,1352853363.9,9355900,-3953,1282,1814.755,1068.818,2.8110000000000004,2.872
37889,1352853363.94,9355900,-4056,1273,1815.892,1220.557,2.892,2.9019999999999997
37903,1352853363.977,9355900,-4104,1283,1815.981,1211.8210000000001,2.9010000000000002,2.909
37917,1352853364.012,9355900,-4144,1292,1815.981,1150.491,2.895,2.9619999999999997
37931,1352853364.047,9355900,-4185,1308,1815.981,1122.228,2.823,2.92
37944,1352853364.086,9355900,-4197,1411,1816.229,1269.7160000000001,2.697,2.7769999999999997
37957,1352853364.1260002,9355900,-4242,1421,1816.233,1241.086,2.7239999999999998,2.807
37970,1352853364.16,9355900,-4284,1481,1817.004,1330.6729999999998,2.673,2.717
37983,1352853364.194,9355900,-4324,1492,1816.8470000000002,1290.432,2.7039999999999997,2.8110000000000004
37996,1352853364.231,9355900,-4360,1518,1816.6979999999999,1247.557,2.678,2.805
38009,1352853364.267,9355900,-4401,1535,1816.6979999999999,1149.664,2.6860000000000004,2.8280000000000003
38022,1352853364.304,9355900,-4441,1560,1816.763,1118.67,2.674,2.824
38035,1352853364.339,9355900,-4464,1576,1816.745,1071.41,2.6910000000000003,2.8789999999999996
38048,1352853364.3769999,9355900,-4491,1589,1816.7620000000002,951.336,2.667,2.905
38061,1352853364.415,9355900,-4517,1607,1816.8470000000002,961.122,2.617,2.775
38074,1352853364.45,9355900,-4547,1612,1816.9479999999999,895.41,2.59,2.841
38087,1352853364.486,9355900,-4578,1607,1816.922,836.38,2.6630000000000003,2.943
38431,1352853365.475,9355900,-6310,1856,1311.5629999999999,1544.652,2.912,0.0
38445,1352853365.514,9355900,-6312,1856,1310.983,1539.737,2.908,2.719
38459,1352853365.555,9355900,-6387,1877,1336.9620000000002,1539.146,2.924,2.952
38473,1352853365.595,9355900,-6449,1893,1355.441,1522.763,2.832,2.803
38487,1352853365.631,9355900,-6504,1914,1391.384,1520.781,2.78,2.767
38501,1352853365.668,9355900,-6552,1937,1408.9360000000001,1472.7839999999999,2.725,2.7430000000000003
38515,1352853365.706,9355900,-6603,1956,1434.619,1496.356,2.7560000000000002,2.76
38529,1352853365.746,9355900,-6663,1963,1460.925,1425.015,2.795,2.84
38543,1352853365.784,9355900,-6741,1957,1537.1470000000002,1498.3039999999999,2.883,2.907
38557,1352853365.822,9355900,-6796,1955,1546.94,1537.684,2.8960000000000004,2.963
38571,1352853365.86,9355900,-6889,1949,1598.509,1613.184,2.9589999999999996,2.988
38585,1352853365.894,9355900,-6976,1944,1607.3470000000002,1693.6960000000001,3.035,3.0660000000000003
38599,1352853365.931,9355900,-7069,1958,1666.6170000000002,1765.5020000000002,3.0010000000000003,3.0589999999999997
38613,1352853365.967,9355900,-7146,1971,1675.525,1840.598,2.9939999999999998,3.022
38627,1352853366.005,9355900,-7203,1985,1677.61,1822.746,3.016,3.055
38641,1352853366.043,9355900,-7257,1985,1717.2920000000001,1805.58,3.095,3.12
38655,1352853366.081,9355900,-7307,1979,1725.0870000000002,1771.5,-3.114,-3.1310000000000002
38669,1352853366.118,9355900,-7350,1985,1770.0529999999999,1645.9160000000002,3.108,3.112
38683,1352853366.153,9355900,-7373,2001,1778.099,1627.759,3.1060000000000003,3.11
38697,1352853366.19,9355900,-7412,2008,1780.1770000000001,1555.486,-3.136,-3.141
38711,1352853366.228,9355900,-7429,1995,1515.6779999999999,1496.2179999999998,-3.127,-3.097
38725,1352853366.269,9355900,-7467,1988,1539.609,1437.898,-3.03,-3.069
38740,1352853366.306,9355900,-7486,1967,1544.08,1389.5710000000001,-2.9760000000000004,-3.022
38755,1352853366.346,9355900,-7519,1950,1545.5970000000002,1419.372,-2.926,-2.965
38770,1352853366.385,9355900,-7593,1967,1594.741,1431.6860000000001,-2.969,-3.032
38785,1352853366.424,9355900,-7656,1956,1604.8829999999998,1420.477,-3.037,-3.0789999999999997
38800,1352853366.461,9355900,-7734,1945,1667.7479999999998,1479.582,-3.011,-3.0410000000000004
38815,1352853366.5,9355900,-7785,1933,1674.246,1425.805,-2.9819999999999998,-3.0239999999999996
38830,1352853366.538,9355900,-7852,1924,1716.233,1394.609,-2.971,-3.0269999999999997
38845,1352853366.575,9355900,-7897,1909,1722.6779999999999,1300.761,-3.097,-3.102
38860,1352853366.613,9355900,-7941,1919,1754.017,1177.167,-3.1310000000000002,3.1260000000000003
38873,1352853366.651,9355900,-7958,1946,1758.516,1073.122,3.003,3.077
38886,1352853366.69,9355900,-7992,1966,1610.246,1089.128,2.9589999999999996,3.005
38899,1352853366.728,9355900,-8028,1967,1529.106,1042.796,3.054,3.0789999999999997
38912,1352853366.766,9355900,-8071,1983,1530.339,1005.678,3.0380000000000003,3.06
38925,1352853366.804,9355900,-8113,1999,1531.5839999999998,1035.563,2.969,3.032
38938,1352853366.843,9355900,-8181,2020,1582.168,1095.568,2.9930000000000003,3.045
38951,1352853366.882,9355900,-8245,2025,1599.435,1100.5,2.905,2.96
38964,1352853366.92,9355900,-8317,2032,1654.902,1138.1789999999999,2.917,2.957
38977,1352853366.957,9355900,-8381,2021,1683.0720000000001,1168.121,2.88,2.97
38990,1352853366.995,9355900,-8448,2031,1692.23,1257.3239999999998,2.911,2.9789999999999996
39003,1352853367.036,9355900,-8506,2044,1719.382,1323.797,2.983,3.003
39016,1352853367.075,9355900,-8554,2065,1724.1070000000002,1213.275,2.9789999999999996,2.99
